pc,n_label,skew_rate_label,kv_big_label,kp_label,alpha,n_samples
64,n<=4,sr>70%,kvB<=4k,kp<=8k,0.9402,1
64,n<=4,sr>70%,kvB<=4k,kp=0,0.9787,2
64,n<=4,sr>70%,kvB<=64k,kp<=16k,0.9964,1
64,n<=4,sr>70%,kvB<=64k,kp<=2k,0.9889,2
64,n<=4,sr>70%,kvB<=64k,kp<=32k,0.9999,2
64,n<=4,sr>70%,kvB<=64k,kp<=512,0.9947,2
64,n<=4,sr>70%,kvB<=64k,kp<=8k,0.9953,2
64,n<=4,sr>70%,kvB<=64k,kp=0,1.0104,2
64,n<=64,sr<=15%,kvB<=16k,kp<=16k,0.8582,4
64,n<=64,sr<=15%,kvB<=16k,kp<=2k,0.9608,4
64,n<=64,sr<=15%,kvB<=16k,kp<=32k,0.318,4
64,n<=64,sr<=15%,kvB<=16k,kp<=512,0.9581,4
64,n<=64,sr<=15%,kvB<=16k,kp<=8k,0.9646,4
64,n<=64,sr<=15%,kvB<=16k,kp=0,0.973,4
64,n<=64,sr<=15%,kvB<=1k,kp<=16k,0.0347,4
64,n<=64,sr<=15%,kvB<=1k,kp<=2k,0.3579,4
64,n<=64,sr<=15%,kvB<=1k,kp<=32k,0.0132,3
64,n<=64,sr<=15%,kvB<=1k,kp<=512,0.8524,4
64,n<=64,sr<=15%,kvB<=1k,kp<=8k,-0.0709,4
64,n<=64,sr<=15%,kvB<=1k,kp=0,0.4045,4
64,n<=64,sr<=15%,kvB<=4k,kp<=16k,-0.0817,4
64,n<=64,sr<=15%,kvB<=4k,kp<=2k,0.9426,4
64,n<=64,sr<=15%,kvB<=4k,kp<=32k,-0.0576,4
64,n<=64,sr<=15%,kvB<=4k,kp<=512,0.9368,4
64,n<=64,sr<=15%,kvB<=4k,kp<=8k,0.3222,4
64,n<=64,sr<=15%,kvB<=4k,kp=0,0.8384,4
64,n<=64,sr<=15%,kvB<=64k,kp<=16k,0.9627,2
64,n<=64,sr<=15%,kvB<=64k,kp<=2k,0.9587,4
64,n<=64,sr<=15%,kvB<=64k,kp<=32k,0.9639,4
64,n<=64,sr<=15%,kvB<=64k,kp<=512,0.9606,4
64,n<=64,sr<=15%,kvB<=64k,kp<=8k,0.9611,4
64,n<=64,sr<=15%,kvB<=64k,kp=0,0.9746,4
64,n<=64,sr<=40%,kvB<=16k,kp<=16k,0.9549,2
64,n<=64,sr<=40%,kvB<=16k,kp<=2k,0.9558,2
64,n<=64,sr<=40%,kvB<=16k,kp<=32k,0.9771,2
64,n<=64,sr<=40%,kvB<=16k,kp<=512,0.9522,2
64,n<=64,sr<=40%,kvB<=16k,kp<=8k,0.963,2
64,n<=64,sr<=40%,kvB<=16k,kp=0,0.9674,2
64,n<=64,sr<=40%,kvB<=1k,kp<=16k,-0.1026,2
64,n<=64,sr<=40%,kvB<=1k,kp<=2k,0.8493,2
64,n<=64,sr<=40%,kvB<=1k,kp<=32k,0.0052,2
64,n<=64,sr<=40%,kvB<=1k,kp<=512,0.7951,2
64,n<=64,sr<=40%,kvB<=1k,kp<=8k,0.5299,2
64,n<=64,sr<=40%,kvB<=1k,kp=0,0.3841,2
64,n<=64,sr<=40%,kvB<=4k,kp<=16k,0.9463,2
64,n<=64,sr<=40%,kvB<=4k,kp<=2k,0.959,2
64,n<=64,sr<=40%,kvB<=4k,kp<=32k,-0.0059,2
64,n<=64,sr<=40%,kvB<=4k,kp<=512,0.9466,2
64,n<=64,sr<=40%,kvB<=4k,kp<=8k,0.9585,2
64,n<=64,sr<=40%,kvB<=4k,kp=0,0.8194,2
64,n<=64,sr<=40%,kvB<=64k,kp<=16k,0.9624,1
64,n<=64,sr<=40%,kvB<=64k,kp<=2k,0.9504,2
64,n<=64,sr<=40%,kvB<=64k,kp<=32k,0.9564,2
64,n<=64,sr<=40%,kvB<=64k,kp<=512,0.962,2
64,n<=64,sr<=40%,kvB<=64k,kp<=8k,0.9591,2
64,n<=64,sr<=40%,kvB<=64k,kp=0,0.9696,2
64,n<=64,sr<=5%,kvB<=16k,kp<=16k,0.234,6
64,n<=64,sr<=5%,kvB<=16k,kp<=2k,0.8099,6
64,n<=64,sr<=5%,kvB<=16k,kp<=32k,-0.0299,6
64,n<=64,sr<=5%,kvB<=16k,kp<=512,0.9102,6
64,n<=64,sr<=5%,kvB<=16k,kp<=8k,0.4599,6
64,n<=64,sr<=5%,kvB<=16k,kp=0,0.9648,6
64,n<=64,sr<=5%,kvB<=1k,kp<=16k,0.0147,6
64,n<=64,sr<=5%,kvB<=1k,kp<=2k,0.0013,6
64,n<=64,sr<=5%,kvB<=1k,kp<=32k,0.01,4
64,n<=64,sr<=5%,kvB<=1k,kp<=512,0.2587,6
64,n<=64,sr<=5%,kvB<=1k,kp<=8k,-0.0134,6
64,n<=64,sr<=5%,kvB<=1k,kp=0,0.3822,6
64,n<=64,sr<=5%,kvB<=4k,kp<=16k,-0.0203,6
64,n<=64,sr<=5%,kvB<=4k,kp<=2k,0.4025,6
64,n<=64,sr<=5%,kvB<=4k,kp<=32k,-0.0172,6
64,n<=64,sr<=5%,kvB<=4k,kp<=512,0.715,6
64,n<=64,sr<=5%,kvB<=4k,kp<=8k,-0.0198,6
64,n<=64,sr<=5%,kvB<=4k,kp=0,0.8299,6
64,n<=64,sr<=5%,kvB<=64k,kp<=16k,0.5119,3
64,n<=64,sr<=5%,kvB<=64k,kp<=2k,0.9252,6
64,n<=64,sr<=5%,kvB<=64k,kp<=32k,0.474,6
64,n<=64,sr<=5%,kvB<=64k,kp<=512,0.9504,6
64,n<=64,sr<=5%,kvB<=64k,kp<=8k,0.828,6
64,n<=64,sr<=5%,kvB<=64k,kp=0,0.9773,6
64,n<=64,sr<=70%,kvB<=16k,kp<=16k,0.9687,2
64,n<=64,sr<=70%,kvB<=16k,kp<=2k,0.95,2
64,n<=64,sr<=70%,kvB<=16k,kp<=32k,0.9651,2
64,n<=64,sr<=70%,kvB<=16k,kp<=512,0.9437,2
64,n<=64,sr<=70%,kvB<=16k,kp<=8k,0.9435,2
64,n<=64,sr<=70%,kvB<=16k,kp=0,0.9529,2
64,n<=64,sr<=70%,kvB<=1k,kp<=16k,0.4499,2
64,n<=64,sr<=70%,kvB<=1k,kp<=2k,0.8328,2
64,n<=64,sr<=70%,kvB<=1k,kp<=32k,0.0471,2
64,n<=64,sr<=70%,kvB<=1k,kp<=512,0.8024,2
64,n<=64,sr<=70%,kvB<=1k,kp<=8k,0.8609,2
64,n<=64,sr<=70%,kvB<=1k,kp=0,0.1412,2
64,n<=64,sr<=70%,kvB<=4k,kp<=16k,0.9976,2
64,n<=64,sr<=70%,kvB<=4k,kp<=2k,0.9527,2
64,n<=64,sr<=70%,kvB<=4k,kp<=32k,0.9598,2
64,n<=64,sr<=70%,kvB<=4k,kp<=512,0.9328,2
64,n<=64,sr<=70%,kvB<=4k,kp<=8k,0.9501,2
64,n<=64,sr<=70%,kvB<=4k,kp=0,0.7559,2
64,n<=64,sr<=70%,kvB<=64k,kp<=16k,0.9553,1
64,n<=64,sr<=70%,kvB<=64k,kp<=2k,0.9404,2
64,n<=64,sr<=70%,kvB<=64k,kp<=32k,0.9467,2
64,n<=64,sr<=70%,kvB<=64k,kp<=512,0.9386,2
64,n<=64,sr<=70%,kvB<=64k,kp<=8k,0.9453,2
64,n<=64,sr<=70%,kvB<=64k,kp=0,0.96,2
64,n<=64,sr>70%,kvB<=16k,kp<=16k,0.9558,4
64,n<=64,sr>70%,kvB<=16k,kp<=2k,0.9414,4
64,n<=64,sr>70%,kvB<=16k,kp<=32k,0.9761,4
64,n<=64,sr>70%,kvB<=16k,kp<=512,0.9289,4
64,n<=64,sr>70%,kvB<=16k,kp<=8k,0.9375,4
64,n<=64,sr>70%,kvB<=16k,kp=0,0.9266,4
64,n<=64,sr>70%,kvB<=1k,kp<=16k,0.925,4
64,n<=64,sr>70%,kvB<=1k,kp<=2k,0.8571,4
64,n<=64,sr>70%,kvB<=1k,kp<=32k,-1.6625,3
64,n<=64,sr>70%,kvB<=1k,kp<=512,0.8313,4
64,n<=64,sr>70%,kvB<=1k,kp<=8k,0.8513,4
64,n<=64,sr>70%,kvB<=1k,kp=0,0.5901,4
64,n<=64,sr>70%,kvB<=4k,kp<=16k,0.9422,4
64,n<=64,sr>70%,kvB<=4k,kp<=2k,0.9194,4
64,n<=64,sr>70%,kvB<=4k,kp<=32k,0.9731,4
64,n<=64,sr>70%,kvB<=4k,kp<=512,0.9494,4
64,n<=64,sr>70%,kvB<=4k,kp<=8k,1.0801,4
64,n<=64,sr>70%,kvB<=4k,kp=0,0.539,4
64,n<=64,sr>70%,kvB<=64k,kp<=16k,0.9285,2
64,n<=64,sr>70%,kvB<=64k,kp<=2k,0.9264,4
64,n<=64,sr>70%,kvB<=64k,kp<=32k,0.9382,4
64,n<=64,sr>70%,kvB<=64k,kp<=512,0.9229,4
64,n<=64,sr>70%,kvB<=64k,kp<=8k,0.9527,4
64,n<=64,sr>70%,kvB<=64k,kp=0,0.9459,4
64,n<=8,sr<=15%,kvB<=16k,kp<=16k,-0.0872,2
64,n<=8,sr<=15%,kvB<=16k,kp<=2k,0.7382,2
64,n<=8,sr<=15%,kvB<=16k,kp<=32k,-0.0009,2
64,n<=8,sr<=15%,kvB<=16k,kp<=512,0.9061,2
64,n<=8,sr<=15%,kvB<=16k,kp<=8k,0.1515,2
64,n<=8,sr<=15%,kvB<=16k,kp=0,0.9917,2
64,n<=8,sr<=15%,kvB<=1k,kp<=16k,-0.0969,2
64,n<=8,sr<=15%,kvB<=1k,kp<=2k,0.1391,2
64,n<=8,sr<=15%,kvB<=1k,kp<=32k,-0.926,2
64,n<=8,sr<=15%,kvB<=1k,kp<=512,-0.0795,2
64,n<=8,sr<=15%,kvB<=1k,kp<=8k,1.0222,1
64,n<=8,sr<=15%,kvB<=1k,kp=0,0.9452,2
64,n<=8,sr<=15%,kvB<=4k,kp<=16k,-0.007,2
64,n<=8,sr<=15%,kvB<=4k,kp<=2k,0.0758,2
64,n<=8,sr<=15%,kvB<=4k,kp<=32k,-1.6038,1
64,n<=8,sr<=15%,kvB<=4k,kp<=512,0.6268,2
64,n<=8,sr<=15%,kvB<=4k,kp<=8k,0.0035,2
64,n<=8,sr<=15%,kvB<=4k,kp=0,0.9841,2
64,n<=8,sr<=15%,kvB<=64k,kp<=16k,0.2295,1
64,n<=8,sr<=15%,kvB<=64k,kp<=2k,0.9358,2
64,n<=8,sr<=15%,kvB<=64k,kp<=32k,0.1599,2
64,n<=8,sr<=15%,kvB<=64k,kp<=512,0.9713,2
64,n<=8,sr<=15%,kvB<=64k,kp<=8k,0.7608,2
64,n<=8,sr<=15%,kvB<=64k,kp=0,0.9944,2
64,n<=8,sr<=40%,kvB<=16k,kp<=16k,0.1217,4
64,n<=8,sr<=40%,kvB<=16k,kp<=2k,0.8221,4
64,n<=8,sr<=40%,kvB<=16k,kp<=32k,0.0363,4
64,n<=8,sr<=40%,kvB<=16k,kp<=512,0.9393,4
64,n<=8,sr<=40%,kvB<=16k,kp<=8k,0.4028,4
64,n<=8,sr<=40%,kvB<=16k,kp=0,0.9951,4
64,n<=8,sr<=40%,kvB<=1k,kp<=16k,1.7645,2
64,n<=8,sr<=40%,kvB<=1k,kp<=2k,-0.0746,4
64,n<=8,sr<=40%,kvB<=1k,kp<=32k,1.4717,1
64,n<=8,sr<=40%,kvB<=1k,kp<=512,0.2219,4
64,n<=8,sr<=40%,kvB<=1k,kp<=8k,-0.096,4
64,n<=8,sr<=40%,kvB<=1k,kp=0,0.9297,4
64,n<=8,sr<=40%,kvB<=4k,kp<=16k,0.0161,3
64,n<=8,sr<=40%,kvB<=4k,kp<=2k,0.3573,4
64,n<=8,sr<=40%,kvB<=4k,kp<=32k,2.2799,2
64,n<=8,sr<=40%,kvB<=4k,kp<=512,0.7283,4
64,n<=8,sr<=40%,kvB<=4k,kp<=8k,-0.0131,4
64,n<=8,sr<=40%,kvB<=4k,kp=0,0.9725,4
64,n<=8,sr<=40%,kvB<=64k,kp<=16k,0.4708,2
64,n<=8,sr<=40%,kvB<=64k,kp<=2k,0.9578,4
64,n<=8,sr<=40%,kvB<=64k,kp<=32k,0.4208,4
64,n<=8,sr<=40%,kvB<=64k,kp<=512,0.9827,4
64,n<=8,sr<=40%,kvB<=64k,kp<=8k,0.8378,4
64,n<=8,sr<=40%,kvB<=64k,kp=0,0.9979,4
64,n<=8,sr<=70%,kvB<=16k,kp<=16k,0.5673,2
64,n<=8,sr<=70%,kvB<=16k,kp<=2k,0.9995,2
64,n<=8,sr<=70%,kvB<=16k,kp<=32k,-0.6552,2
64,n<=8,sr<=70%,kvB<=16k,kp<=512,0.9956,2
64,n<=8,sr<=70%,kvB<=16k,kp<=8k,0.9976,2
64,n<=8,sr<=70%,kvB<=16k,kp=0,0.9882,2
64,n<=8,sr<=70%,kvB<=1k,kp<=2k,-0.197,2
64,n<=8,sr<=70%,kvB<=1k,kp<=32k,1.04,2
64,n<=8,sr<=70%,kvB<=1k,kp<=512,0.972,2
64,n<=8,sr<=70%,kvB<=1k,kp<=8k,1.5472,1
64,n<=8,sr<=70%,kvB<=1k,kp=0,0.9473,2
64,n<=8,sr<=70%,kvB<=4k,kp<=16k,0.0381,1
64,n<=8,sr<=70%,kvB<=4k,kp<=2k,0.9747,2
64,n<=8,sr<=70%,kvB<=4k,kp<=512,0.9823,2
64,n<=8,sr<=70%,kvB<=4k,kp<=8k,-0.74,2
64,n<=8,sr<=70%,kvB<=4k,kp=0,0.9832,2
64,n<=8,sr<=70%,kvB<=64k,kp<=16k,0.9989,1
64,n<=8,sr<=70%,kvB<=64k,kp<=2k,0.9924,2
64,n<=8,sr<=70%,kvB<=64k,kp<=32k,0.9948,2
64,n<=8,sr<=70%,kvB<=64k,kp<=512,0.997,2
64,n<=8,sr<=70%,kvB<=64k,kp<=8k,1.0038,2
64,n<=8,sr<=70%,kvB<=64k,kp=0,0.999,2
64,n<=8,sr>70%,kvB<=16k,kp<=16k,1.0077,4
64,n<=8,sr>70%,kvB<=16k,kp<=2k,0.982,4
64,n<=8,sr>70%,kvB<=16k,kp<=32k,0.9203,4
64,n<=8,sr>70%,kvB<=16k,kp<=512,0.9919,4
64,n<=8,sr>70%,kvB<=16k,kp<=8k,1.0095,4
64,n<=8,sr>70%,kvB<=16k,kp=0,1.003,4
64,n<=8,sr>70%,kvB<=1k,kp<=16k,-0.3639,2
64,n<=8,sr>70%,kvB<=1k,kp<=2k,0.4272,4
64,n<=8,sr>70%,kvB<=1k,kp<=32k,0.7917,4
64,n<=8,sr>70%,kvB<=1k,kp<=512,0.9764,4
64,n<=8,sr>70%,kvB<=1k,kp<=8k,-0.235,2
64,n<=8,sr>70%,kvB<=1k,kp=0,0.9624,4
64,n<=8,sr>70%,kvB<=4k,kp<=16k,0.4903,3
64,n<=8,sr>70%,kvB<=4k,kp<=2k,1.0064,4
64,n<=8,sr>70%,kvB<=4k,kp<=32k,0.1411,1
64,n<=8,sr>70%,kvB<=4k,kp<=512,0.9831,4
64,n<=8,sr>70%,kvB<=4k,kp<=8k,0.6304,4
64,n<=8,sr>70%,kvB<=4k,kp=0,0.9891,4
64,n<=8,sr>70%,kvB<=64k,kp<=16k,1.0011,2
64,n<=8,sr>70%,kvB<=64k,kp<=2k,0.985,4
64,n<=8,sr>70%,kvB<=64k,kp<=32k,0.9952,4
64,n<=8,sr>70%,kvB<=64k,kp<=512,0.9973,4
64,n<=8,sr>70%,kvB<=64k,kp<=8k,0.9892,4
64,n<=8,sr>70%,kvB<=64k,kp=0,0.9905,4
256,n<=128,sr<=15%,kvB<=16k,kp<=16k,0.0351,4
256,n<=128,sr<=15%,kvB<=16k,kp<=2k,0.1835,4
256,n<=128,sr<=15%,kvB<=16k,kp<=32k,-0.0815,4
256,n<=128,sr<=15%,kvB<=16k,kp<=512,0.2151,4
256,n<=128,sr<=15%,kvB<=16k,kp<=8k,0.1383,4
256,n<=128,sr<=15%,kvB<=16k,kp=0,0.1742,4
256,n<=128,sr<=15%,kvB<=1k,kp<=16k,0.0253,3
256,n<=128,sr<=15%,kvB<=1k,kp<=2k,-0.0403,4
256,n<=128,sr<=15%,kvB<=1k,kp<=32k,1.1675,3
256,n<=128,sr<=15%,kvB<=1k,kp<=512,0.0525,4
256,n<=128,sr<=15%,kvB<=1k,kp<=8k,-0.0131,4
256,n<=128,sr<=15%,kvB<=1k,kp=0,0.0011,4
256,n<=128,sr<=15%,kvB<=4k,kp<=16k,-0.0331,4
256,n<=128,sr<=15%,kvB<=4k,kp<=2k,0.0843,4
256,n<=128,sr<=15%,kvB<=4k,kp<=32k,0.0024,4
256,n<=128,sr<=15%,kvB<=4k,kp<=512,0.15,4
256,n<=128,sr<=15%,kvB<=4k,kp<=8k,-0.0424,4
256,n<=128,sr<=15%,kvB<=4k,kp=0,0.0019,4
256,n<=128,sr<=15%,kvB<=64k,kp<=16k,0.1611,2
256,n<=128,sr<=15%,kvB<=64k,kp<=2k,0.2336,4
256,n<=128,sr<=15%,kvB<=64k,kp<=32k,0.1446,4
256,n<=128,sr<=15%,kvB<=64k,kp<=512,0.2462,4
256,n<=128,sr<=15%,kvB<=64k,kp<=8k,0.1959,4
256,n<=128,sr<=15%,kvB<=64k,kp=0,0.2488,4
256,n<=128,sr<=40%,kvB<=16k,kp<=16k,0.0834,2
256,n<=128,sr<=40%,kvB<=16k,kp<=2k,0.083,2
256,n<=128,sr<=40%,kvB<=16k,kp<=32k,0.0835,2
256,n<=128,sr<=40%,kvB<=16k,kp<=512,0.083,2
256,n<=128,sr<=40%,kvB<=16k,kp<=8k,0.0807,2
256,n<=128,sr<=40%,kvB<=16k,kp=0,0.0256,2
256,n<=128,sr<=40%,kvB<=1k,kp<=16k,-0.0458,2
256,n<=128,sr<=40%,kvB<=1k,kp<=2k,-0.0902,2
256,n<=128,sr<=40%,kvB<=1k,kp<=32k,-0.7171,1
256,n<=128,sr<=40%,kvB<=1k,kp<=512,0.1558,2
256,n<=128,sr<=40%,kvB<=1k,kp<=8k,-0.0772,2
256,n<=128,sr<=40%,kvB<=1k,kp=0,0.0158,2
256,n<=128,sr<=40%,kvB<=4k,kp<=16k,-0.0036,2
256,n<=128,sr<=40%,kvB<=4k,kp<=2k,0.044,2
256,n<=128,sr<=40%,kvB<=4k,kp<=32k,0.0079,2
256,n<=128,sr<=40%,kvB<=4k,kp<=512,0.0335,2
256,n<=128,sr<=40%,kvB<=4k,kp<=8k,-0.0149,2
256,n<=128,sr<=40%,kvB<=4k,kp=0,0.0106,2
256,n<=128,sr<=40%,kvB<=64k,kp<=16k,0.0976,1
256,n<=128,sr<=40%,kvB<=64k,kp<=2k,0.0997,2
256,n<=128,sr<=40%,kvB<=64k,kp<=32k,0.1014,2
256,n<=128,sr<=40%,kvB<=64k,kp<=512,0.1028,2
256,n<=128,sr<=40%,kvB<=64k,kp<=8k,0.0986,2
256,n<=128,sr<=40%,kvB<=64k,kp=0,0.0991,2
256,n<=128,sr<=5%,kvB<=16k,kp<=16k,-0.0174,8
256,n<=128,sr<=5%,kvB<=16k,kp<=2k,0.1875,8
256,n<=128,sr<=5%,kvB<=16k,kp<=32k,0.0014,8
256,n<=128,sr<=5%,kvB<=16k,kp<=512,0.2555,8
256,n<=128,sr<=5%,kvB<=16k,kp<=8k,-0.0138,8
256,n<=128,sr<=5%,kvB<=16k,kp=0,0.2378,8
256,n<=128,sr<=5%,kvB<=1k,kp<=16k,0.0144,6
256,n<=128,sr<=5%,kvB<=1k,kp<=2k,0.0006,8
256,n<=128,sr<=5%,kvB<=1k,kp<=32k,1.1546,2
256,n<=128,sr<=5%,kvB<=1k,kp<=512,-0.0103,8
256,n<=128,sr<=5%,kvB<=1k,kp<=8k,0.0166,8
256,n<=128,sr<=5%,kvB<=1k,kp=0,-0.0027,8
256,n<=128,sr<=5%,kvB<=4k,kp<=16k,-0.0061,8
256,n<=128,sr<=5%,kvB<=4k,kp<=2k,-0.0107,8
256,n<=128,sr<=5%,kvB<=4k,kp<=32k,-0.0139,8
256,n<=128,sr<=5%,kvB<=4k,kp<=512,0.1029,8
256,n<=128,sr<=5%,kvB<=4k,kp<=8k,-0.0059,8
256,n<=128,sr<=5%,kvB<=4k,kp=0,0.0135,8
256,n<=128,sr<=5%,kvB<=64k,kp<=16k,-0.0178,4
256,n<=128,sr<=5%,kvB<=64k,kp<=2k,0.278,8
256,n<=128,sr<=5%,kvB<=64k,kp<=32k,-0.0188,8
256,n<=128,sr<=5%,kvB<=64k,kp<=512,0.2961,8
256,n<=128,sr<=5%,kvB<=64k,kp<=8k,0.2062,8
256,n<=128,sr<=5%,kvB<=64k,kp=0,0.3019,8
256,n<=128,sr<=70%,kvB<=16k,kp<=16k,-0.0349,2
256,n<=128,sr<=70%,kvB<=16k,kp<=2k,0.0041,2
256,n<=128,sr<=70%,kvB<=16k,kp<=32k,-0.2814,2
256,n<=128,sr<=70%,kvB<=16k,kp<=512,-0.0011,2
256,n<=128,sr<=70%,kvB<=16k,kp<=8k,0.0053,2
256,n<=128,sr<=70%,kvB<=16k,kp=0,-0.0093,2
256,n<=128,sr<=70%,kvB<=1k,kp<=16k,0.0872,2
256,n<=128,sr<=70%,kvB<=1k,kp<=2k,-0.1074,2
256,n<=128,sr<=70%,kvB<=1k,kp<=512,-0.0173,2
256,n<=128,sr<=70%,kvB<=1k,kp<=8k,0.0917,2
256,n<=128,sr<=70%,kvB<=1k,kp=0,-0.0224,2
256,n<=128,sr<=70%,kvB<=4k,kp<=16k,-0.1117,2
256,n<=128,sr<=70%,kvB<=4k,kp<=2k,0.0033,2
256,n<=128,sr<=70%,kvB<=4k,kp<=32k,-0.0107,2
256,n<=128,sr<=70%,kvB<=4k,kp<=512,-0.002,2
256,n<=128,sr<=70%,kvB<=4k,kp<=8k,-0.1769,2
256,n<=128,sr<=70%,kvB<=4k,kp=0,-0.022,2
256,n<=128,sr<=70%,kvB<=64k,kp<=16k,-0.0061,1
256,n<=128,sr<=70%,kvB<=64k,kp<=2k,-0.0005,2
256,n<=128,sr<=70%,kvB<=64k,kp<=32k,-0.0001,2
256,n<=128,sr<=70%,kvB<=64k,kp<=512,0.0021,2
256,n<=128,sr<=70%,kvB<=64k,kp<=8k,-0.0006,2
256,n<=128,sr<=70%,kvB<=64k,kp=0,-0.0076,2
256,n<=128,sr>70%,kvB<=16k,kp<=16k,0.9515,4
256,n<=128,sr>70%,kvB<=16k,kp<=2k,0.9062,4
256,n<=128,sr>70%,kvB<=16k,kp<=32k,0.6342,4
256,n<=128,sr>70%,kvB<=16k,kp<=512,0.9248,4
256,n<=128,sr>70%,kvB<=16k,kp<=8k,0.9105,4
256,n<=128,sr>70%,kvB<=16k,kp=0,0.78,4
256,n<=128,sr>70%,kvB<=1k,kp<=16k,-0.9105,3
256,n<=128,sr>70%,kvB<=1k,kp<=2k,0.7584,4
256,n<=128,sr>70%,kvB<=1k,kp<=32k,-0.4337,2
256,n<=128,sr>70%,kvB<=1k,kp<=512,0.869,4
256,n<=128,sr>70%,kvB<=1k,kp<=8k,-0.5242,4
256,n<=128,sr>70%,kvB<=1k,kp=0,0.0712,4
256,n<=128,sr>70%,kvB<=4k,kp<=16k,-0.1613,4
256,n<=128,sr>70%,kvB<=4k,kp<=2k,0.939,4
256,n<=128,sr>70%,kvB<=4k,kp<=32k,0.1711,4
256,n<=128,sr>70%,kvB<=4k,kp<=512,0.9305,4
256,n<=128,sr>70%,kvB<=4k,kp<=8k,0.6361,4
256,n<=128,sr>70%,kvB<=4k,kp=0,-0.0301,4
256,n<=128,sr>70%,kvB<=64k,kp<=16k,0.9329,2
256,n<=128,sr>70%,kvB<=64k,kp<=2k,0.9388,4
256,n<=128,sr>70%,kvB<=64k,kp<=32k,0.9486,4
256,n<=128,sr>70%,kvB<=64k,kp<=512,0.9298,4
256,n<=128,sr>70%,kvB<=64k,kp<=8k,0.9367,4
256,n<=128,sr>70%,kvB<=64k,kp=0,0.9364,4
256,n<=16,sr<=15%,kvB<=16k,kp<=16k,0.0066,4
256,n<=16,sr<=15%,kvB<=16k,kp<=2k,0.7609,4
256,n<=16,sr<=15%,kvB<=16k,kp<=32k,-0.2255,4
256,n<=16,sr<=15%,kvB<=16k,kp<=512,0.9174,4
256,n<=16,sr<=15%,kvB<=16k,kp<=8k,0.2957,4
256,n<=16,sr<=15%,kvB<=16k,kp=0,0.9938,4
256,n<=16,sr<=15%,kvB<=1k,kp<=16k,1.4624,1
256,n<=16,sr<=15%,kvB<=1k,kp<=2k,0.0503,2
256,n<=16,sr<=15%,kvB<=1k,kp<=32k,0.4563,2
256,n<=16,sr<=15%,kvB<=1k,kp<=512,0.125,4
256,n<=16,sr<=15%,kvB<=1k,kp<=8k,0.488,2
256,n<=16,sr<=15%,kvB<=1k,kp=0,0.4328,2
256,n<=16,sr<=15%,kvB<=4k,kp<=2k,0.2417,4
256,n<=16,sr<=15%,kvB<=4k,kp<=32k,0.4166,1
256,n<=16,sr<=15%,kvB<=4k,kp<=512,0.6668,4
256,n<=16,sr<=15%,kvB<=4k,kp<=8k,-0.0441,2
256,n<=16,sr<=15%,kvB<=4k,kp=0,0.9579,4
256,n<=16,sr<=15%,kvB<=64k,kp<=16k,0.4102,2
256,n<=16,sr<=15%,kvB<=64k,kp<=2k,0.9372,4
256,n<=16,sr<=15%,kvB<=64k,kp<=32k,0.3116,4
256,n<=16,sr<=15%,kvB<=64k,kp<=512,0.9749,4
256,n<=16,sr<=15%,kvB<=64k,kp<=8k,0.7809,4
256,n<=16,sr<=15%,kvB<=64k,kp=0,0.998,4
256,n<=16,sr<=40%,kvB<=16k,kp<=16k,0.0095,4
256,n<=16,sr<=40%,kvB<=16k,kp<=2k,0.724,4
256,n<=16,sr<=40%,kvB<=16k,kp<=32k,-0.1789,3
256,n<=16,sr<=40%,kvB<=16k,kp<=512,0.9077,4
256,n<=16,sr<=40%,kvB<=16k,kp<=8k,0.1563,4
256,n<=16,sr<=40%,kvB<=16k,kp=0,1.0017,4
256,n<=16,sr<=40%,kvB<=1k,kp<=16k,0.2914,3
256,n<=16,sr<=40%,kvB<=1k,kp<=2k,-0.1015,3
256,n<=16,sr<=40%,kvB<=1k,kp<=32k,1.4989,3
256,n<=16,sr<=40%,kvB<=1k,kp<=512,-0.0007,4
256,n<=16,sr<=40%,kvB<=1k,kp<=8k,1.5031,2
256,n<=16,sr<=40%,kvB<=1k,kp=0,0.606,2
256,n<=16,sr<=40%,kvB<=4k,kp<=16k,0.1071,4
256,n<=16,sr<=40%,kvB<=4k,kp<=2k,0.1077,4
256,n<=16,sr<=40%,kvB<=4k,kp<=32k,0.1409,3
256,n<=16,sr<=40%,kvB<=4k,kp<=512,0.6178,4
256,n<=16,sr<=40%,kvB<=4k,kp<=8k,-0.1145,2
256,n<=16,sr<=40%,kvB<=4k,kp=0,0.9714,4
256,n<=16,sr<=40%,kvB<=64k,kp<=16k,0.2478,2
256,n<=16,sr<=40%,kvB<=64k,kp<=2k,0.9298,4
256,n<=16,sr<=40%,kvB<=64k,kp<=32k,0.1644,4
256,n<=16,sr<=40%,kvB<=64k,kp<=512,0.9732,4
256,n<=16,sr<=40%,kvB<=64k,kp<=8k,0.7413,4
256,n<=16,sr<=40%,kvB<=64k,kp=0,0.9975,4
256,n<=16,sr<=70%,kvB<=16k,kp<=16k,-0.0115,2
256,n<=16,sr<=70%,kvB<=16k,kp<=2k,0.5662,2
256,n<=16,sr<=70%,kvB<=16k,kp<=32k,0.0797,2
256,n<=16,sr<=70%,kvB<=16k,kp<=512,0.8597,2
256,n<=16,sr<=70%,kvB<=16k,kp<=8k,-0.2081,2
256,n<=16,sr<=70%,kvB<=16k,kp=0,1.0021,2
