prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
81,2048,128,64,74.6777
81,2048,128,128,76.9175
81,2048,128,256,77.5198
81,2048,128,512,94.8115
81,2048,128,1024,111.307
81,2048,128,2048,158.811
81,2048,128,4096,226.614
81,2048,128,8192,359.157
81,2048,128,16384,626.833
81,2048,128,32768,1158.56
81,2048,128,65536,2227.46
81,4096,0,0,77.9202
81,4096,1,16,77.5572
81,4096,1,32,77.536
81,4096,1,64,77.8993
81,4096,1,128,77.8187
81,4096,1,256,77.889
81,4096,1,512,77.5518
81,4096,1,1024,77.7705
81,4096,1,2048,78.032
81,4096,1,4096,78.6505
81,4096,1,8192,107.349
81,4096,1,16384,176.251
81,4096,1,32768,313.728
81,4096,1,65536,590.204
81,4096,2,16,78.5972
81,4096,2,32,78.5547
81,4096,2,64,78.3362
81,4096,2,128,78.8322
81,4096,2,256,78.5282
81,4096,2,512,78.5553
81,4096,2,1024,78.8007
81,4096,2,2048,78.8003
81,4096,2,4096,79.0032
81,4096,2,8192,107.807
81,4096,2,16384,177.04
81,4096,2,32768,315.664
81,4096,2,65536,589.314
81,4096,4,16,78.624
81,4096,4,32,78.8962
81,4096,4,64,78.667
81,4096,4,128,78.3522
81,4096,4,256,78.6292
81,4096,4,512,78.907
81,4096,4,1024,78.5442
81,4096,4,2048,79.3815
81,4096,4,4096,116.79
81,4096,4,8192,151.835
81,4096,4,16384,221.84
81,4096,4,32768,315.109
81,4096,4,65536,590.929
81,4096,8,16,78.4693
81,4096,8,32,78.5762
81,4096,8,64,78.662
81,4096,8,128,78.8055
81,4096,8,256,78.39
81,4096,8,512,78.4905
81,4096,8,1024,78.566
81,4096,8,2048,99.2697
81,4096,8,4096,118.651
81,4096,8,8192,153.072
81,4096,8,16384,177.781
81,4096,8,32768,315.52
81,4096,8,65536,586.172
81,4096,16,16,80.3252
81,4096,16,32,79.5733
81,4096,16,64,79.8402
81,4096,16,128,79.7817
81,4096,16,256,79.6372
81,4096,16,512,79.7008
81,4096,16,1024,97.0613
81,4096,16,2048,110.555
81,4096,16,4096,120.774
81,4096,16,8192,113.813
81,4096,16,16384,184.486
81,4096,16,32768,315.451
81,4096,16,65536,595.078
81,4096,32,16,80.5973
81,4096,32,32,80.56
81,4096,32,64,80.496
81,4096,32,128,80.4213
81,4096,32,256,80.9872
81,4096,32,512,94.6033
81,4096,32,1024,109.472
81,4096,32,2048,115.712
81,4096,32,4096,156.294
81,4096,32,8192,179.046
81,4096,32,16384,297.812
81,4096,32,32768,442.539
81,4096,32,65536,737.047
81,4096,64,16,82.7518
81,4096,64,32,83.307
81,4096,64,64,85.4405
81,4096,64,128,87.7015
81,4096,64,256,91.4622
81,4096,64,512,99.734
81,4096,64,1024,115.233
81,4096,64,2048,155.851
81,4096,64,4096,165.537
81,4096,64,8192,269.915
81,4096,64,16384,399.819
81,4096,64,32768,660.694
81,4096,64,65536,1177.77
81,4096,128,16,90.9388
81,4096,128,32,91.238
81,4096,128,64,92.9125
81,4096,128,128,95.3445
81,4096,128,256,101.211
81,4096,128,512,103.76
81,4096,128,1024,136.251
81,4096,128,2048,165.472
81,4096,128,4096,266.875
81,4096,128,8192,401.19
81,4096,128,16384,670.129
81,4096,128,32768,1204.15
81,4096,128,65536,2274.33
81,8192,0,0,111.573
81,8192,1,16,112.267
81,8192,1,32,112.112
81,8192,1,64,112.358
81,8192,1,128,112.427
81,8192,1,256,112.256
81,8192,1,512,112.411
81,8192,1,1024,111.941
81,8192,1,2048,112.523
81,8192,1,4096,113.034
81,8192,1,8192,113.467
81,8192,1,16384,177.131
81,8192,1,32768,313.969
81,8192,1,65536,589.654
81,8192,2,16,112.88
81,8192,2,32,112.571
81,8192,2,64,112.944
81,8192,2,128,112.725
81,8192,2,256,112.688
81,8192,2,512,112.849
81,8192,2,1024,112.693
81,8192,2,2048,112.95
81,8192,2,4096,113.766
81,8192,2,8192,114.459
81,8192,2,16384,177.867
81,8192,2,32768,315.424
81,8192,2,65536,592.011
81,8192,4,16,113.301
81,8192,4,32,112.965
81,8192,4,64,113.014
81,8192,4,128,112.554
81,8192,4,256,113.067
81,8192,4,512,112.955
81,8192,4,1024,112.939
81,8192,4,2048,112.923
81,8192,4,4096,114.187
81,8192,4,8192,185.846
81,8192,4,16384,255.665
81,8192,4,32768,392.822
81,8192,4,65536,589.634
81,8192,8,16,112.315
81,8192,8,32,112.538
81,8192,8,64,112.454
81,8192,8,128,112.416
81,8192,8,256,112.485
81,8192,8,512,112.629
81,8192,8,1024,112.678
81,8192,8,2048,112.912
81,8192,8,4096,152.561
81,8192,8,8192,187.637
81,8192,8,16384,257.387
81,8192,8,32768,315.798
81,8192,8,65536,590.95
81,8192,16,16,114.32
81,8192,16,32,114.288
81,8192,16,64,114.448
81,8192,16,128,114.192
81,8192,16,256,114.39
81,8192,16,512,114.769
81,8192,16,1024,114.437
81,8192,16,2048,150.016
81,8192,16,4096,173.242
81,8192,16,8192,190.278
81,8192,16,16384,184.524
81,8192,16,32768,323.035
81,8192,16,65536,592.508
81,8192,32,16,114.358
81,8192,32,32,114.251
81,8192,32,64,114.522
81,8192,32,128,114.741
81,8192,32,256,114.736
81,8192,32,512,114.565
81,8192,32,1024,143.173
81,8192,32,2048,171.462
81,8192,32,4096,176.384
81,8192,32,8192,260.587
81,8192,32,16384,303.067
81,8192,32,32768,543.639
81,8192,32,65536,838.849
81,8192,64,16,117.306
81,8192,64,32,116.8
81,8192,64,64,116.971
81,8192,64,128,117.265
81,8192,64,256,125.664
81,8192,64,512,134.241
81,8192,64,1024,148.827
81,8192,64,2048,175.6
81,8192,64,4096,260.865
81,8192,64,8192,271.781
81,8192,64,16384,483.675
81,8192,64,32768,743.58
81,8192,64,65536,1259.39
81,8192,128,16,124.464
81,8192,128,32,125.082
81,8192,128,64,126.779
81,8192,128,128,129.584
81,8192,128,256,133.547
81,8192,128,512,143.014
81,8192,128,1024,160.518
81,8192,128,2048,215.568
81,8192,128,4096,272.454
81,8192,128,8192,476.076
81,8192,128,16384,747.372
81,8192,128,32768,1280.68
81,8192,128,65536,2347.49
81,16384,0,0,181.072
81,16384,1,16,181.173
81,16384,1,32,181.414
81,16384,1,64,180.913
81,16384,1,128,180.961
81,16384,1,256,181.376
81,16384,1,512,181.344
81,16384,1,1024,180.885
81,16384,1,2048,181.552
81,16384,1,4096,181.781
81,16384,1,8192,181.963
81,16384,1,16384,183.482
81,16384,1,32768,313.936
81,16384,1,65536,589.356
81,16384,2,16,183.212
81,16384,2,32,182.512
81,16384,2,64,182.784
81,16384,2,128,182.581
81,16384,2,256,182.524
81,16384,2,512,182.331
81,16384,2,1024,182.353
81,16384,2,2048,182.529
81,16384,2,4096,182.629
81,16384,2,8192,183.184
81,16384,2,16384,183.979
81,16384,2,32768,315.398
81,16384,2,65536,593.718
81,16384,4,16,182.715
81,16384,4,32,182.438
81,16384,4,64,182.554
81,16384,4,128,182.507
81,16384,4,256,183.003
81,16384,4,512,182.363
81,16384,4,1024,182.23
81,16384,4,2048,183.142
81,16384,4,4096,182.752
81,16384,4,8192,184.176
81,16384,4,16384,326.166
81,16384,4,32768,462.864
81,16384,4,65536,739.014
81,16384,8,16,181.926
81,16384,8,32,181.446
81,16384,8,64,181.991
81,16384,8,128,181.574
81,16384,8,256,181.803
81,16384,8,512,181.627
81,16384,8,1024,181.941
81,16384,8,2048,182.326
81,16384,8,4096,182.715
81,16384,8,8192,256.896
81,16384,8,16384,325.734
81,16384,8,32768,463.045
81,16384,8,65536,590.55
81,16384,16,16,183.248
81,16384,16,32,183.718
81,16384,16,64,183.665
81,16384,16,128,183.184
81,16384,16,256,183.547
81,16384,16,512,184.102
81,16384,16,1024,184.534
81,16384,16,2048,184.465
81,16384,16,4096,253.808
81,16384,16,8192,291.93
81,16384,16,16384,330.737
81,16384,16,32768,324.753
81,16384,16,65536,602.694
81,16384,32,16,184.412
81,16384,32,32,184.406
81,16384,32,64,183.493
81,16384,32,128,184.208
81,16384,32,256,184.192
81,16384,32,512,184.182
81,16384,32,1024,184.443
81,16384,32,2048,238.806
81,16384,32,4096,290.673
81,16384,32,8192,297.537
81,16384,32,16384,468.635
81,16384,32,32768,549.548
81,16384,32,65536,1034.56
81,16384,64,16,186.219
81,16384,64,32,186.379
81,16384,64,64,186.821
81,16384,64,128,186.56
81,16384,64,256,187.11
81,16384,64,512,186.582
81,16384,64,1024,216.689
81,16384,64,2048,243.947
81,16384,64,4096,296.854
81,16384,64,8192,469.52
81,16384,64,16384,481.275
81,16384,64,32768,903.228
81,16384,64,65536,1429.37
81,16384,128,16,192.497
81,16384,128,32,192.262
81,16384,128,64,192.71
81,16384,128,128,192.859
81,16384,128,256,201.67
81,16384,128,512,210.378
81,16384,128,1024,226.854
81,16384,128,2048,259.526
81,16384,128,4096,371.233
81,16384,128,8192,483.478
81,16384,128,16384,898.322
81,16384,128,32768,1430.53
81,16384,128,65536,2496.91
81,32768,0,0,316.917
81,32768,1,16,317.771
81,32768,1,32,317.329
81,32768,1,64,317.552
81,32768,1,128,317.376
81,32768,1,256,317.851
81,32768,1,512,317.553
81,32768,1,1024,317.713
81,32768,1,2048,317.879
81,32768,1,4096,317.531
81,32768,1,8192,318.923
81,32768,1,16384,319.947
81,32768,1,32768,320.171
81,32768,1,65536,588.945
81,32768,2,16,318.166
81,32768,2,32,318.736
81,32768,2,64,318.608
81,32768,2,128,317.931
81,32768,2,256,318.332
81,32768,2,512,319.056
81,32768,2,1024,319.467
81,32768,2,2048,318.326
81,32768,2,4096,318.336
81,32768,2,8192,318.678
81,32768,2,16384,319.926
81,32768,2,32768,319.878
81,32768,2,65536,591.708
81,32768,4,16,319.334
81,32768,4,32,319.158
81,32768,4,64,318.252
81,32768,4,128,318.118
81,32768,4,256,318.337
81,32768,4,512,318.534
81,32768,4,1024,319.259
81,32768,4,2048,320.449
81,32768,4,4096,319.163
81,32768,4,8192,319.323
81,32768,4,16384,320.961
81,32768,4,32768,598.321
81,32768,4,65536,873.19
81,32768,8,16,317.702
81,32768,8,32,319.068
81,32768,8,64,318.054
81,32768,8,128,317.691
81,32768,8,256,317.851
81,32768,8,512,317.824
81,32768,8,1024,318.011
81,32768,8,2048,318.48
81,32768,8,4096,318.912
81,32768,8,8192,319.233
81,32768,8,16384,462.714
81,32768,8,32768,600.444
81,32768,8,65536,875.521
81,32768,16,16,319.846
81,32768,16,32,319.739
81,32768,16,64,320.011
81,32768,16,128,320.63
81,32768,16,256,319.862
81,32768,16,512,320.331
81,32768,16,1024,320.726
81,32768,16,2048,321.041
81,32768,16,4096,321.238
81,32768,16,8192,459.824
81,32768,16,16384,534.262
81,32768,16,32768,603.072
81,32768,16,65536,602.401
81,32768,32,16,319.936
81,32768,32,32,319.787
81,32768,32,64,319.856
81,32768,32,128,319.623
81,32768,32,256,320.326
81,32768,32,512,321.499
81,32768,32,1024,321.067
81,32768,32,2048,321.024
81,32768,32,4096,425.845
81,32768,32,8192,530.731
81,32768,32,16384,539.409
81,32768,32,32768,882.017
81,32768,32,65536,1039.73
81,32768,64,16,322.294
81,32768,64,32,322.858
81,32768,64,64,322.699
81,32768,64,128,322.901
81,32768,64,256,323.403
81,32768,64,512,323.36
81,32768,64,1024,323.835
81,32768,64,2048,379.126
81,32768,64,4096,432.646
81,32768,64,8192,537.691
81,32768,64,16384,881.126
81,32768,64,32768,900.534
81,32768,64,65536,1752.49
81,32768,128,16,328.928
81,32768,128,32,328.406
81,32768,128,64,327.797
81,32768,128,128,327.873
81,32768,128,256,328.176
81,32768,128,512,328.832
81,32768,128,1024,360.896
81,32768,128,2048,388.832
81,32768,128,4096,455.989
81,32768,128,8192,680.928
81,32768,128,16384,903.356
81,32768,128,32768,1735.62
81,32768,128,65536,2803.38
81,65536,0,0,590.891
81,65536,1,16,591.681
81,65536,1,32,593.883
81,65536,1,64,591.648
81,65536,1,128,591.264
81,65536,1,256,591.536
81,65536,1,512,591.351
81,65536,1,1024,591.323
81,65536,1,2048,591.707
81,65536,1,4096,591.456
81,65536,1,8192,591.58
81,65536,1,16384,591.254
81,65536,1,32768,592.491
81,65536,1,65536,592.752
81,65536,2,16,592.624
81,65536,2,32,592.224
81,65536,2,64,592.784
81,65536,2,128,592.117
81,65536,2,256,592.823
81,65536,2,512,592.203
81,65536,2,1024,592.368
81,65536,2,2048,592.544
81,65536,2,4096,592.907
81,65536,2,8192,592.944
81,65536,2,16384,592.897
81,65536,2,32768,593.43
81,65536,2,65536,594.103
81,65536,4,16,592.918
81,65536,4,32,592.246
81,65536,4,64,593.035
81,65536,4,128,593.574
81,65536,4,256,592.471
81,65536,4,512,592.753
81,65536,4,1024,593.158
81,65536,4,2048,593.088
81,65536,4,4096,593.521
81,65536,4,8192,593.441
81,65536,4,16384,593.169
81,65536,4,32768,596.705
81,65536,4,65536,1149.2
81,65536,8,16,592.369
81,65536,8,32,592.881
81,65536,8,64,592.539
81,65536,8,128,592.251
81,65536,8,256,592.102
81,65536,8,512,592.358
81,65536,8,1024,593.019
81,65536,8,2048,593.217
81,65536,8,4096,593.541
81,65536,8,8192,593.441
81,65536,8,16384,594.086
81,65536,8,32768,875.765
81,65536,8,65536,1150.02
81,65536,16,16,594.048
81,65536,16,32,595.2
81,65536,16,64,593.915
81,65536,16,128,594.385
81,65536,16,256,596.113
81,65536,16,512,594.225
81,65536,16,1024,594.961
81,65536,16,2048,595.057
81,65536,16,4096,595.382
81,65536,16,8192,596.23
81,65536,16,16384,873.041
81,65536,16,32768,1014.56
81,65536,16,65536,1156.47
81,65536,32,16,594.278
81,65536,32,32,594.944
81,65536,32,64,594.347
81,65536,32,128,594.988
81,65536,32,256,595.51
81,65536,32,512,594.46
81,65536,32,1024,597.419
81,65536,32,2048,595.76
81,65536,32,4096,595.473
81,65536,32,8192,804.769
81,65536,32,16384,1013.05
81,65536,32,32768,1020.61
81,65536,32,65536,1709.26
81,65536,64,16,599.147
81,65536,64,32,596.614
81,65536,64,64,597.579
81,65536,64,128,599.926
81,65536,64,256,597.659
81,65536,64,512,597.862
81,65536,64,1024,598.332
81,65536,64,2048,598.486
81,65536,64,4096,706.028
81,65536,64,8192,810.774
81,65536,64,16384,1019.54
81,65536,64,32768,1707.87
81,65536,64,65536,1750.98
81,65536,128,16,604.476
81,65536,128,32,604.614
81,65536,128,64,605.323
81,65536,128,128,605.82
81,65536,128,256,603.195
81,65536,128,512,603.579
81,65536,128,1024,603.76
81,65536,128,2048,659.792
81,65536,128,4096,718.742
81,65536,128,8192,845.616
81,65536,128,16384,1303.96
81,65536,128,32768,1749.5
81,65536,128,65536,3405.08
122,0,0,0,28.5555
122,0,1,16,28.1175
122,0,1,32,28.048
122,0,1,64,28.2993
122,0,1,128,28.5648
122,0,1,256,34.5335
122,0,1,512,37.515
122,0,1,1024,44.064
122,0,1,2048,57.152
122,0,1,4096,82.4852
122,0,1,8192,134.011
122,0,1,16384,237.59
122,0,1,32768,443.936
122,0,1,65536,856.838
122,0,2,16,28.3898
122,0,2,32,27.9203
122,0,2,64,28.1013
122,0,2,128,28.064
122,0,2,256,34.7093
122,0,2,512,37.9093
122,0,2,1024,44.1538
122,0,2,2048,57.3655
122,0,2,4096,83.008
122,0,2,8192,134.827
122,0,2,16384,237.931
122,0,2,32768,445.42
122,0,2,65536,857.255
122,0,4,16,28.5597
122,0,4,32,28.2338
122,0,4,64,28.4267
122,0,4,128,28.533
122,0,4,256,35.0832
122,0,4,512,37.989
122,0,4,1024,44.3737
122,0,4,2048,57.3175
122,0,4,4096,83.5097
122,0,4,8192,135.531
122,0,4,16384,239.11
122,0,4,32768,445.467
122,0,4,65536,858.385
122,0,8,16,28.5548
122,0,8,32,28.741
122,0,8,64,28.6137
122,0,8,128,29.4292
122,0,8,256,36.3523
122,0,8,512,39.4025
122,0,8,1024,45.7543
122,0,8,2048,58.9068
122,0,8,4096,85.2217
122,0,8,8192,138.123
122,0,8,16384,240.374
122,0,8,32768,447.574
122,0,8,65536,859.44
122,0,16,16,28.7417
122,0,16,32,28.8473
122,0,16,64,28.7465
122,0,16,128,29.5308
122,0,16,256,36.9383
122,0,16,512,40.3253
122,0,16,1024,47.0825
122,0,16,2048,60.8533
122,0,16,4096,87.4932
122,0,16,8192,139.168
122,0,16,16384,242.886
122,0,16,32768,450.235
122,0,16,65536,862.689
122,0,32,16,29.2162
122,0,32,32,29.1363
122,0,32,64,29.1255
122,0,32,128,29.813
122,0,32,256,40.1443
122,0,32,512,44.0963
122,0,32,1024,51.2697
122,0,32,2048,66.3038
122,0,32,4096,92.2398
122,0,32,8192,145.873
122,0,32,16384,251.995
122,0,32,32768,462.251
122,0,32,65536,884.929
122,0,64,16,30.1597
122,0,64,32,30.2557
122,0,64,64,29.9093
122,0,64,128,31.2693
122,0,64,256,53.7065
122,0,64,512,58.977
122,0,64,1024,68.6503
122,0,64,2048,86.4425
122,0,64,4096,121.163
122,0,64,8192,188.053
122,0,64,16384,326.283
122,0,64,32768,594.096
122,0,64,65536,1133.77
122,0,128,16,37.2638
122,0,128,32,38.2352
122,0,128,64,40.1867
122,0,128,128,42.5917
122,0,128,256,62.7943
122,0,128,512,72.325
122,0,128,1024,89.632
122,0,128,2048,123.633
122,0,128,4096,190.614
122,0,128,8192,327.466
122,0,128,16384,597.035
122,0,128,32768,1135.02
122,0,128,65536,2205.45
122,16,0,0,28.9918
122,16,1,16,29.291
122,16,1,32,28.864
122,16,1,64,28.9715
122,16,1,128,28.9867
122,16,1,256,45.0772
122,16,1,512,47.5788
122,16,1,1024,53.5785
122,16,1,2048,66.6775
122,16,1,4096,83.7975
122,16,1,8192,135.323
122,16,1,16384,238.63
122,16,1,32768,444.651
122,16,1,65536,857.602
122,16,2,16,28.539
122,16,2,32,28.438
122,16,2,64,28.6985
122,16,2,128,28.8853
122,16,2,256,45.5952
122,16,2,512,46.9227
122,16,2,1024,53.552
122,16,2,2048,58.2457
122,16,2,4096,83.9895
122,16,2,8192,135.686
122,16,2,16384,239.146
122,16,2,32768,445.616
122,16,2,65536,857.964
122,16,4,16,29.1047
122,16,4,32,29.12
122,16,4,64,28.954
122,16,4,128,29.2317
122,16,4,256,45.6372
122,16,4,512,47.7702
122,16,4,1024,45.899
122,16,4,2048,58.3252
122,16,4,4096,84.3788
122,16,4,8192,136.747
122,16,4,16384,239.419
122,16,4,32768,446.773
122,16,4,65536,859.12
122,16,8,16,29.4777
122,16,8,32,29.7488
122,16,8,64,29.6967
122,16,8,128,29.6375
122,16,8,256,45.9253
122,16,8,512,39.3918
122,16,8,1024,46.0267
122,16,8,2048,58.5067
122,16,8,4096,85.0508
122,16,8,8192,137.654
122,16,8,16384,240.608
122,16,8,32768,447.862
122,16,8,65536,859.724
122,16,16,16,29.6912
122,16,16,32,29.7235
122,16,16,64,29.5843
122,16,16,128,29.6158
122,16,16,256,37.424
122,16,16,512,40.6837
122,16,16,1024,47.1792
122,16,16,2048,60.981
122,16,16,4096,87.6317
122,16,16,8192,140.427
122,16,16,16384,244.315
122,16,16,32768,450.059
122,16,16,65536,863.058
122,16,32,16,29.8242
122,16,32,32,29.7707
122,16,32,64,29.5143
122,16,32,128,30.048
122,16,32,256,40.2507
122,16,32,512,44.101
122,16,32,1024,51.6535
122,16,32,2048,65.7387
122,16,32,4096,92.7252
122,16,32,8192,145.099
122,16,32,16384,250.481
122,16,32,32768,463.483
122,16,32,65536,886.492
122,16,64,16,31.1843
122,16,64,32,31.6693
122,16,64,64,30.8862
122,16,64,128,31.0932
122,16,64,256,43.4457
122,16,64,512,58.352
122,16,64,1024,70.2567
122,16,64,2048,88.5818
122,16,64,4096,122.736
122,16,64,8192,188.865
122,16,64,16384,325.324
122,16,64,32768,590.95
122,16,64,65536,1127.14
122,16,128,16,36.1062
122,16,128,32,36.6933
122,16,128,64,39.1897
122,16,128,128,41.7595
122,16,128,256,60.5113
122,16,128,512,71.3067
122,16,128,1024,90.661
122,16,128,2048,124.117
122,16,128,4096,190.811
122,16,128,8192,323.904
122,16,128,16384,592.119
122,16,128,32768,1127.33
122,16,128,65536,2198.79
122,32,0,0,29.1787
122,32,1,16,29.0338
122,32,1,32,29.0933
122,32,1,64,29.3118
122,32,1,128,29.0715
122,32,1,256,46.1067
122,32,1,512,47.4403
122,32,1,1024,54.0322
122,32,1,2048,66.9653
122,32,1,4096,83.9835
122,32,1,8192,135.563
122,32,1,16384,238.705
122,32,1,32768,445.029
122,32,1,65536,857.761
122,32,2,16,29.0078
122,32,2,32,28.8007
122,32,2,64,28.9015
122,32,2,128,28.8903
122,32,2,256,46.4747
122,32,2,512,46.7997
122,32,2,1024,53.3283
122,32,2,2048,58.1228
122,32,2,4096,83.8502
122,32,2,8192,135.882
122,32,2,16384,239.163
122,32,2,32768,445.6
122,32,2,65536,858.012
122,32,4,16,29.1253
122,32,4,32,29.0775
122,32,4,64,29.2055
122,32,4,128,29.2482
122,32,4,256,46.304
122,32,4,512,47.398
122,32,4,1024,45.5305
122,32,4,2048,58.2455
122,32,4,4096,84.4213
122,32,4,8192,136.39
122,32,4,16384,239.585
122,32,4,32768,446.075
122,32,4,65536,859.589
122,32,8,16,29.819
122,32,8,32,29.8072
122,32,8,64,29.8882
122,32,8,128,29.8662
122,32,8,256,47.0187
122,32,8,512,39.499
122,32,8,1024,45.541
122,32,8,2048,59.0398
122,32,8,4096,85.254
122,32,8,8192,137.093
122,32,8,16384,240.956
122,32,8,32768,447.291
122,32,8,65536,860.14
122,32,16,16,29.968
122,32,16,32,29.7333
122,32,16,64,29.9195
122,32,16,128,29.7758
122,32,16,256,37.3758
122,32,16,512,40.5073
122,32,16,1024,47.5993
122,32,16,2048,60.8427
122,32,16,4096,87.6693
122,32,16,8192,139.973
122,32,16,16384,243.52
122,32,16,32768,450.022
122,32,16,65536,863.798
122,32,32,16,29.8663
122,32,32,32,30.112
122,32,32,64,29.7598
122,32,32,128,29.9725
122,32,32,256,40.2077
122,32,32,512,43.7705
122,32,32,1024,51.3013
122,32,32,2048,65.5737
122,32,32,4096,92.2505
122,32,32,8192,145.275
122,32,32,16384,250.624
122,32,32,32768,462.539
122,32,32,65536,885.59
122,32,64,16,31.3917
122,32,64,32,31.477
122,32,64,64,31.211
122,32,64,128,31.2852
122,32,64,256,43.232
122,32,64,512,58.939
122,32,64,1024,70.4752
122,32,64,2048,89.3713
122,32,64,4096,123.589
122,32,64,8192,188.96
122,32,64,16384,324.95
122,32,64,32768,592.416
122,32,64,65536,1127.87
122,32,128,16,36.331
122,32,128,32,36.672
122,32,128,64,39.1785
122,32,128,128,42.507
122,32,128,256,60.3578
122,32,128,512,72.0055
122,32,128,1024,91.0558
122,32,128,2048,124.56
122,32,128,4096,189.189
122,32,128,8192,324.037
122,32,128,16384,591.302
122,32,128,32768,1131.98
122,32,128,65536,2198.39
122,64,0,0,30.0052
122,64,1,16,29.6908
122,64,1,32,29.813
122,64,1,64,29.5303
122,64,1,128,29.7653
122,64,1,256,47.3817
122,64,1,512,47.872
122,64,1,1024,54.3418
122,64,1,2048,67.2108
122,64,1,4096,83.8137
122,64,1,8192,135.061
122,64,1,16384,238.454
122,64,1,32768,444.954
122,64,1,65536,857.964
122,64,2,16,29.7065
122,64,2,32,29.6158
122,64,2,64,29.7388
122,64,2,128,29.6313
122,64,2,256,47.51
122,64,2,512,47.3013
122,64,2,1024,53.6852
122,64,2,2048,58.1122
122,64,2,4096,83.7923
122,64,2,8192,135.339
122,64,2,16384,238.694
122,64,2,32768,445.91
122,64,2,65536,857.92
122,64,4,16,29.947
122,64,4,32,29.7602
122,64,4,64,29.8137
122,64,4,128,29.727
122,64,4,256,47.995
122,64,4,512,47.712
122,64,4,1024,45.4773
122,64,4,2048,58.4265
122,64,4,4096,84.2183
122,64,4,8192,136.358
122,64,4,16384,239.387
122,64,4,32768,446.726
122,64,4,65536,858.78
122,64,8,16,30.3845
122,64,8,32,30.4268
122,64,8,64,30.3147
122,64,8,128,30.1972
122,64,8,256,55.8352
122,64,8,512,39.4832
122,64,8,1024,45.7495
122,64,8,2048,59.0772
122,64,8,4096,84.9013
122,64,8,8192,137.387
122,64,8,16384,240.512
122,64,8,32768,447.547
122,64,8,65536,862.006
122,64,16,16,30.3848
122,64,16,32,30.2983
122,64,16,64,30.3625
122,64,16,128,30.1978
122,64,16,256,37.4345
122,64,16,512,40.784
122,64,16,1024,47.595
122,64,16,2048,61.1415
122,64,16,4096,87.878
122,64,16,8192,139.856
122,64,16,16384,243.189
122,64,16,32768,450.71
122,64,16,65536,864.924
122,64,32,16,30.7998
122,64,32,32,30.6508
122,64,32,64,30.1437
122,64,32,128,30.2345
122,64,32,256,39.9787
122,64,32,512,43.6213
122,64,32,1024,51.4935
122,64,32,2048,65.765
122,64,32,4096,92.79
122,64,32,8192,145.707
122,64,32,16384,250.886
122,64,32,32768,462.086
122,64,32,65536,885.356
122,64,64,16,31.7127
122,64,64,32,32.0798
122,64,64,64,31.3872
122,64,64,128,31.7923
122,64,64,256,43.5257
122,64,64,512,59.6
122,64,64,1024,70.9502
122,64,64,2048,89.7435
122,64,64,4096,124.693
122,64,64,8192,189.638
122,64,64,16384,324.832
122,64,64,32768,591.393
122,64,64,65536,1125.05
122,64,128,16,35.4187
122,64,128,32,35.5943
122,64,128,64,39.477
122,64,128,128,42.5222
122,64,128,256,60.5702
122,64,128,512,71.547
122,64,128,1024,90.704
122,64,128,2048,124.176
122,64,128,4096,191.408
122,64,128,8192,324.753
122,64,128,16384,592.209
122,64,128,32768,1126.57
122,64,128,65536,2191.58
122,128,0,0,31.4345
122,128,1,16,31.232
122,128,1,32,31.4128
122,128,1,64,31.291
122,128,1,128,31.4402
122,128,1,256,48.4638
122,128,1,512,47.7547
122,128,1,1024,54.3623
122,128,1,2048,67.4615
122,128,1,4096,93.174
122,128,1,8192,135.328
122,128,1,16384,238.853
122,128,1,32768,444.993
122,128,1,65536,858.353
122,128,2,16,31.3068
122,128,2,32,31.0187
122,128,2,64,31.1842
122,128,2,128,31.2738
122,128,2,256,49.0825
122,128,2,512,47.5042
122,128,2,1024,53.7385
122,128,2,2048,66.656
122,128,2,4096,83.8302
122,128,2,8192,135.499
122,128,2,16384,239.531
122,128,2,32768,446.854
122,128,2,65536,862.135
122,128,4,16,31.3607
122,128,4,32,31.1838
122,128,4,64,31.3655
122,128,4,128,31.2007
122,128,4,256,49.1567
122,128,4,512,48.0848
122,128,4,1024,54.8158
122,128,4,2048,58.469
122,128,4,4096,84.3417
122,128,4,8192,136.624
122,128,4,16384,240.182
122,128,4,32768,446.069
122,128,4,65536,860.272
122,128,8,16,31.9045
122,128,8,32,31.9365
122,128,8,64,31.7388
122,128,8,128,31.7278
122,128,8,256,55.664
122,128,8,512,59.1303
122,128,8,1024,46.011
122,128,8,2048,59.0083
122,128,8,4096,85.3173
122,128,8,8192,137.328
122,128,8,16384,240.592
122,128,8,32768,447.562
122,128,8,65536,863.287
122,128,16,16,31.9573
122,128,16,32,31.6158
122,128,16,64,32.027
122,128,16,128,31.851
122,128,16,256,57.216
122,128,16,512,40.8853
122,128,16,1024,47.4718
122,128,16,2048,60.9488
122,128,16,4096,87.4885
122,128,16,8192,139.973
122,128,16,16384,243.466
122,128,16,32768,449.899
122,128,16,65536,862.614
122,128,32,16,32.1867
122,128,32,32,32.0852
122,128,32,64,31.9193
122,128,32,128,31.6638
122,128,32,256,40.8803
122,128,32,512,43.4187
122,128,32,1024,51.6795
122,128,32,2048,65.872
122,128,32,4096,92.4483
122,128,32,8192,145.195
122,128,32,16384,250.896
122,128,32,32768,462.571
122,128,32,65536,885.324
122,128,64,16,33.3388
122,128,64,32,33.5952
122,128,64,64,33.0185
122,128,64,128,32.9763
122,128,64,256,42.7892
122,128,64,512,61.9625
122,128,64,1024,71.152
122,128,64,2048,90.944
