pc,n_label,skew_rate_label,kv_big_label,kp_label,alpha,n_samples
64,n<=128,sr<=40%,kvB<=16k,kp<=32k,-0.0853,2
64,n<=128,sr<=40%,kvB<=16k,kp<=512,0.1142,2
64,n<=128,sr<=40%,kvB<=16k,kp<=8k,-0.3124,2
64,n<=128,sr<=40%,kvB<=16k,kp=0,0.1787,2
64,n<=128,sr<=40%,kvB<=1k,kp<=16k,-0.0216,2
64,n<=128,sr<=40%,kvB<=1k,kp<=2k,0.0208,2
64,n<=128,sr<=40%,kvB<=1k,kp<=32k,0.0213,2
64,n<=128,sr<=40%,kvB<=1k,kp<=512,-0.2633,2
64,n<=128,sr<=40%,kvB<=1k,kp<=8k,0.0521,2
64,n<=128,sr<=40%,kvB<=1k,kp=0,0.2905,2
64,n<=128,sr<=40%,kvB<=4k,kp<=16k,-0.0199,2
64,n<=128,sr<=40%,kvB<=4k,kp<=2k,-0.2839,2
64,n<=128,sr<=40%,kvB<=4k,kp<=32k,-0.6941,2
64,n<=128,sr<=40%,kvB<=4k,kp<=512,-0.1825,2
64,n<=128,sr<=40%,kvB<=4k,kp<=8k,-0.0788,2
64,n<=128,sr<=40%,kvB<=4k,kp=0,0.2293,2
64,n<=128,sr<=40%,kvB<=64k,kp<=16k,-0.4624,1
64,n<=128,sr<=40%,kvB<=64k,kp<=2k,0.1277,2
64,n<=128,sr<=40%,kvB<=64k,kp<=32k,-0.3228,2
64,n<=128,sr<=40%,kvB<=64k,kp<=512,0.1571,2
64,n<=128,sr<=40%,kvB<=64k,kp<=8k,-0.0467,2
64,n<=128,sr<=40%,kvB<=64k,kp=0,0.1625,2
64,n<=128,sr<=5%,kvB<=16k,kp<=16k,0.0003,8
64,n<=128,sr<=5%,kvB<=16k,kp<=2k,0.0555,8
64,n<=128,sr<=5%,kvB<=16k,kp<=32k,0.0476,8
64,n<=128,sr<=5%,kvB<=16k,kp<=512,0.1448,8
64,n<=128,sr<=5%,kvB<=16k,kp<=8k,-0.0182,8
64,n<=128,sr<=5%,kvB<=16k,kp=0,0.1857,8
64,n<=128,sr<=5%,kvB<=1k,kp<=16k,-0.013,8
64,n<=128,sr<=5%,kvB<=1k,kp<=2k,-0.0238,8
64,n<=128,sr<=5%,kvB<=1k,kp<=32k,-0.0033,8
64,n<=128,sr<=5%,kvB<=1k,kp<=512,-0.0098,8
64,n<=128,sr<=5%,kvB<=1k,kp<=8k,0.0197,8
64,n<=128,sr<=5%,kvB<=1k,kp=0,0.2754,8
64,n<=128,sr<=5%,kvB<=4k,kp<=16k,-0.0231,8
64,n<=128,sr<=5%,kvB<=4k,kp<=2k,-0.0072,8
64,n<=128,sr<=5%,kvB<=4k,kp<=32k,-0.003,8
64,n<=128,sr<=5%,kvB<=4k,kp<=512,0.0265,8
64,n<=128,sr<=5%,kvB<=4k,kp<=8k,0.0548,8
64,n<=128,sr<=5%,kvB<=4k,kp=0,0.202,8
64,n<=128,sr<=5%,kvB<=64k,kp<=16k,-0.0162,4
64,n<=128,sr<=5%,kvB<=64k,kp<=2k,0.1562,8
64,n<=128,sr<=5%,kvB<=64k,kp<=32k,-0.0155,8
64,n<=128,sr<=5%,kvB<=64k,kp<=512,0.1752,8
64,n<=128,sr<=5%,kvB<=64k,kp<=8k,0.0626,8
64,n<=128,sr<=5%,kvB<=64k,kp=0,0.1766,8
64,n<=128,sr<=70%,kvB<=16k,kp<=16k,-0.1686,2
64,n<=128,sr<=70%,kvB<=16k,kp<=2k,-0.0827,2
64,n<=128,sr<=70%,kvB<=16k,kp<=32k,-0.2452,2
64,n<=128,sr<=70%,kvB<=16k,kp<=512,0.1457,2
64,n<=128,sr<=70%,kvB<=16k,kp<=8k,-0.2087,2
64,n<=128,sr<=70%,kvB<=16k,kp=0,0.2213,2
64,n<=128,sr<=70%,kvB<=1k,kp<=16k,0.1075,1
64,n<=128,sr<=70%,kvB<=1k,kp<=2k,-0.3537,2
64,n<=128,sr<=70%,kvB<=1k,kp<=32k,-1.0315,1
64,n<=128,sr<=70%,kvB<=1k,kp<=512,-0.3512,2
64,n<=128,sr<=70%,kvB<=1k,kp=0,0.3799,2
64,n<=128,sr<=70%,kvB<=4k,kp<=16k,0.0043,2
64,n<=128,sr<=70%,kvB<=4k,kp<=2k,-0.276,2
64,n<=128,sr<=70%,kvB<=4k,kp<=32k,0.081,2
64,n<=128,sr<=70%,kvB<=4k,kp<=512,-0.1113,2
64,n<=128,sr<=70%,kvB<=4k,kp<=8k,-0.1482,2
64,n<=128,sr<=70%,kvB<=4k,kp=0,0.3397,2
64,n<=128,sr<=70%,kvB<=64k,kp<=16k,-0.2607,1
64,n<=128,sr<=70%,kvB<=64k,kp<=2k,0.1632,2
64,n<=128,sr<=70%,kvB<=64k,kp<=32k,-0.1757,2
64,n<=128,sr<=70%,kvB<=64k,kp<=512,0.1964,2
64,n<=128,sr<=70%,kvB<=64k,kp<=8k,-0.0428,2
64,n<=128,sr<=70%,kvB<=64k,kp=0,0.1946,2
64,n<=128,sr>70%,kvB<=16k,kp<=16k,-1.5736,4
64,n<=128,sr>70%,kvB<=16k,kp<=2k,-0.1278,4
64,n<=128,sr>70%,kvB<=16k,kp<=32k,-0.3579,4
64,n<=128,sr>70%,kvB<=16k,kp<=512,0.4081,4
64,n<=128,sr>70%,kvB<=16k,kp<=8k,-1.7383,4
64,n<=128,sr>70%,kvB<=16k,kp=0,0.5291,4
64,n<=128,sr>70%,kvB<=1k,kp<=2k,-0.0361,4
64,n<=128,sr>70%,kvB<=1k,kp<=512,-2.2457,4
64,n<=128,sr>70%,kvB<=1k,kp<=8k,0.6615,3
64,n<=128,sr>70%,kvB<=1k,kp=0,0.7223,4
64,n<=128,sr>70%,kvB<=4k,kp<=16k,0.8411,3
64,n<=128,sr>70%,kvB<=4k,kp<=2k,-1.7822,4
64,n<=128,sr>70%,kvB<=4k,kp<=32k,0.9333,1
64,n<=128,sr>70%,kvB<=4k,kp<=512,-0.2313,4
64,n<=128,sr>70%,kvB<=4k,kp<=8k,-0.2195,4
64,n<=128,sr>70%,kvB<=4k,kp=0,0.7968,4
64,n<=128,sr>70%,kvB<=64k,kp<=16k,-1.675,2
64,n<=128,sr>70%,kvB<=64k,kp<=2k,0.4036,4
64,n<=128,sr>70%,kvB<=64k,kp<=32k,-1.7062,4
64,n<=128,sr>70%,kvB<=64k,kp<=512,0.4198,4
64,n<=128,sr>70%,kvB<=64k,kp<=8k,-0.0715,4
64,n<=128,sr>70%,kvB<=64k,kp=0,0.4239,4
64,n<=16,sr<=15%,kvB<=16k,kp<=16k,0.4973,4
64,n<=16,sr<=15%,kvB<=16k,kp<=2k,0.4279,4
64,n<=16,sr<=15%,kvB<=16k,kp<=32k,0.3727,4
64,n<=16,sr<=15%,kvB<=16k,kp<=512,0.4571,4
64,n<=16,sr<=15%,kvB<=16k,kp<=8k,0.6169,4
64,n<=16,sr<=15%,kvB<=16k,kp=0,0.6,4
64,n<=16,sr<=15%,kvB<=1k,kp<=16k,-0.6183,4
64,n<=16,sr<=15%,kvB<=1k,kp<=2k,-0.8424,3
64,n<=16,sr<=15%,kvB<=1k,kp<=32k,0.0541,3
64,n<=16,sr<=15%,kvB<=1k,kp<=512,-0.2207,2
64,n<=16,sr<=15%,kvB<=1k,kp<=8k,0.4187,4
64,n<=16,sr<=15%,kvB<=1k,kp=0,0.46,4
64,n<=16,sr<=15%,kvB<=4k,kp<=16k,-0.0238,3
64,n<=16,sr<=15%,kvB<=4k,kp<=2k,0.5502,4
64,n<=16,sr<=15%,kvB<=4k,kp<=32k,0.0001,2
64,n<=16,sr<=15%,kvB<=4k,kp<=512,0.3748,4
64,n<=16,sr<=15%,kvB<=4k,kp<=8k,0.366,4
64,n<=16,sr<=15%,kvB<=4k,kp=0,0.4112,4
64,n<=16,sr<=15%,kvB<=64k,kp<=16k,0.5413,2
64,n<=16,sr<=15%,kvB<=64k,kp<=2k,0.4859,4
64,n<=16,sr<=15%,kvB<=64k,kp<=32k,0.5093,4
64,n<=16,sr<=15%,kvB<=64k,kp<=512,0.6117,4
64,n<=16,sr<=15%,kvB<=64k,kp<=8k,0.4884,4
64,n<=16,sr<=15%,kvB<=64k,kp=0,0.6878,4
64,n<=16,sr<=40%,kvB<=16k,kp<=16k,18.3495,1
64,n<=16,sr<=40%,kvB<=16k,kp<=2k,0.5034,4
64,n<=16,sr<=40%,kvB<=16k,kp<=32k,0.1985,3
64,n<=16,sr<=40%,kvB<=16k,kp<=512,0.3758,4
64,n<=16,sr<=40%,kvB<=16k,kp<=8k,-0.0706,2
64,n<=16,sr<=40%,kvB<=16k,kp=0,0.5276,4
64,n<=16,sr<=40%,kvB<=1k,kp<=16k,-0.2951,4
64,n<=16,sr<=40%,kvB<=1k,kp<=2k,-0.0232,3
64,n<=16,sr<=40%,kvB<=1k,kp<=32k,0.0231,3
64,n<=16,sr<=40%,kvB<=1k,kp<=512,-0.4812,2
64,n<=16,sr<=40%,kvB<=1k,kp<=8k,0.5337,4
64,n<=16,sr<=40%,kvB<=1k,kp=0,0.3381,4
64,n<=16,sr<=40%,kvB<=4k,kp<=16k,0.0041,3
64,n<=16,sr<=40%,kvB<=4k,kp<=2k,-0.0396,3
64,n<=16,sr<=40%,kvB<=4k,kp<=32k,-0.0125,2
64,n<=16,sr<=40%,kvB<=4k,kp<=512,0.2925,4
64,n<=16,sr<=40%,kvB<=4k,kp<=8k,-0.0139,3
64,n<=16,sr<=40%,kvB<=4k,kp=0,0.403,4
64,n<=16,sr<=40%,kvB<=64k,kp<=16k,-0.0614,2
64,n<=16,sr<=40%,kvB<=64k,kp<=2k,0.4329,4
64,n<=16,sr<=40%,kvB<=64k,kp<=32k,-0.0882,2
64,n<=16,sr<=40%,kvB<=64k,kp<=512,0.5205,4
64,n<=16,sr<=40%,kvB<=64k,kp<=8k,0.5336,4
64,n<=16,sr<=40%,kvB<=64k,kp=0,0.6121,4
64,n<=16,sr<=70%,kvB<=16k,kp<=16k,0.6943,2
64,n<=16,sr<=70%,kvB<=16k,kp<=32k,-0.0904,2
64,n<=16,sr<=70%,kvB<=16k,kp<=512,0.2371,2
64,n<=16,sr<=70%,kvB<=16k,kp<=8k,1.0566,1
64,n<=16,sr<=70%,kvB<=16k,kp=0,0.3309,2
64,n<=16,sr<=70%,kvB<=1k,kp<=16k,0.3742,2
64,n<=16,sr<=70%,kvB<=1k,kp<=2k,0.0618,1
64,n<=16,sr<=70%,kvB<=1k,kp<=32k,-0.019,1
64,n<=16,sr<=70%,kvB<=1k,kp<=512,0.607,1
64,n<=16,sr<=70%,kvB<=1k,kp<=8k,-0.0439,1
64,n<=16,sr<=70%,kvB<=1k,kp=0,0.1868,2
64,n<=16,sr<=70%,kvB<=4k,kp<=16k,-1.891,1
64,n<=16,sr<=70%,kvB<=4k,kp<=2k,0.9999,1
64,n<=16,sr<=70%,kvB<=4k,kp<=32k,-0.9453,1
64,n<=16,sr<=70%,kvB<=4k,kp<=512,0.3517,1
64,n<=16,sr<=70%,kvB<=4k,kp<=8k,0.0029,2
64,n<=16,sr<=70%,kvB<=4k,kp=0,0.2985,2
64,n<=16,sr<=70%,kvB<=64k,kp<=2k,0.1074,2
64,n<=16,sr<=70%,kvB<=64k,kp<=32k,1.0475,1
64,n<=16,sr<=70%,kvB<=64k,kp<=512,0.2703,2
64,n<=16,sr<=70%,kvB<=64k,kp=0,0.4342,2
64,n<=16,sr>70%,kvB<=16k,kp<=2k,0.5356,4
64,n<=16,sr>70%,kvB<=16k,kp<=512,0.0507,4
64,n<=16,sr>70%,kvB<=16k,kp<=8k,1.4495,2
64,n<=16,sr>70%,kvB<=16k,kp=0,0.2364,4
64,n<=16,sr>70%,kvB<=1k,kp<=16k,0.5668,4
64,n<=16,sr>70%,kvB<=1k,kp<=2k,0.0376,1
64,n<=16,sr>70%,kvB<=1k,kp<=32k,0.6293,3
64,n<=16,sr>70%,kvB<=1k,kp<=512,0.368,3
64,n<=16,sr>70%,kvB<=1k,kp<=8k,1.8162,1
64,n<=16,sr>70%,kvB<=1k,kp=0,0.3049,3
64,n<=16,sr>70%,kvB<=4k,kp<=16k,0.5015,2
64,n<=16,sr>70%,kvB<=4k,kp<=2k,1.5022,2
64,n<=16,sr>70%,kvB<=4k,kp<=32k,0.9681,3
64,n<=16,sr>70%,kvB<=4k,kp<=512,-0.2701,2
64,n<=16,sr>70%,kvB<=4k,kp<=8k,-1.1105,1
64,n<=16,sr>70%,kvB<=4k,kp=0,0.291,4
64,n<=16,sr>70%,kvB<=64k,kp<=16k,1.2382,2
64,n<=16,sr>70%,kvB<=64k,kp<=2k,-0.1735,4
64,n<=16,sr>70%,kvB<=64k,kp<=32k,1.1721,2
64,n<=16,sr>70%,kvB<=64k,kp<=512,-0.1442,4
64,n<=16,sr>70%,kvB<=64k,kp<=8k,0.9402,4
64,n<=16,sr>70%,kvB<=64k,kp=0,0.2899,4
64,n<=2,sr<=70%,kvB<=16k,kp<=16k,0.8082,1
64,n<=2,sr<=70%,kvB<=16k,kp<=2k,1.004,2
64,n<=2,sr<=70%,kvB<=16k,kp<=32k,0.9699,1
64,n<=2,sr<=70%,kvB<=16k,kp<=512,0.9908,2
64,n<=2,sr<=70%,kvB<=16k,kp<=8k,1.004,2
64,n<=2,sr<=70%,kvB<=16k,kp=0,0.9753,2
64,n<=2,sr<=70%,kvB<=1k,kp<=16k,2.4085,1
64,n<=2,sr<=70%,kvB<=1k,kp<=2k,-0.0152,1
64,n<=2,sr<=70%,kvB<=1k,kp<=8k,1.1416,1
64,n<=2,sr<=70%,kvB<=1k,kp=0,0.6743,1
64,n<=2,sr<=70%,kvB<=4k,kp<=2k,0.6996,1
64,n<=2,sr<=70%,kvB<=4k,kp<=32k,1.101,2
64,n<=2,sr<=70%,kvB<=4k,kp<=512,1.1807,1
64,n<=2,sr<=70%,kvB<=4k,kp<=8k,-1.4773,1
64,n<=2,sr<=70%,kvB<=4k,kp=0,1.1114,2
64,n<=2,sr<=70%,kvB<=64k,kp<=16k,1.0012,1
64,n<=2,sr<=70%,kvB<=64k,kp<=2k,1.0135,2
64,n<=2,sr<=70%,kvB<=64k,kp<=32k,0.991,2
64,n<=2,sr<=70%,kvB<=64k,kp<=512,1.0081,2
64,n<=2,sr<=70%,kvB<=64k,kp<=8k,0.9963,2
64,n<=2,sr<=70%,kvB<=64k,kp=0,0.9971,2
64,n<=32,sr<=15%,kvB<=16k,kp<=16k,-0.1342,6
64,n<=32,sr<=15%,kvB<=16k,kp<=2k,-0.0044,6
64,n<=32,sr<=15%,kvB<=16k,kp<=32k,0.3607,6
64,n<=32,sr<=15%,kvB<=16k,kp<=512,-0.0718,6
64,n<=32,sr<=15%,kvB<=16k,kp<=8k,-0.023,6
64,n<=32,sr<=15%,kvB<=16k,kp=0,0.1524,6
64,n<=32,sr<=15%,kvB<=1k,kp<=16k,0.1796,6
64,n<=32,sr<=15%,kvB<=1k,kp<=2k,0.0454,6
64,n<=32,sr<=15%,kvB<=1k,kp<=32k,-0.1324,6
64,n<=32,sr<=15%,kvB<=1k,kp<=512,-0.7264,6
64,n<=32,sr<=15%,kvB<=1k,kp<=8k,0.6526,6
64,n<=32,sr<=15%,kvB<=1k,kp=0,0.2205,6
64,n<=32,sr<=15%,kvB<=4k,kp<=16k,0.1378,6
64,n<=32,sr<=15%,kvB<=4k,kp<=2k,0.0192,6
64,n<=32,sr<=15%,kvB<=4k,kp<=32k,-0.0605,6
64,n<=32,sr<=15%,kvB<=4k,kp<=512,0.21,6
64,n<=32,sr<=15%,kvB<=4k,kp<=8k,0.3552,6
64,n<=32,sr<=15%,kvB<=4k,kp=0,-0.0134,6
64,n<=32,sr<=15%,kvB<=64k,kp<=16k,0.2491,3
64,n<=32,sr<=15%,kvB<=64k,kp<=2k,-0.0116,6
64,n<=32,sr<=15%,kvB<=64k,kp<=32k,-0.0126,6
64,n<=32,sr<=15%,kvB<=64k,kp<=512,0.118,6
64,n<=32,sr<=15%,kvB<=64k,kp<=8k,-0.0113,6
64,n<=32,sr<=15%,kvB<=64k,kp=0,0.1633,6
64,n<=32,sr<=40%,kvB<=16k,kp<=16k,-0.0142,2
64,n<=32,sr<=40%,kvB<=16k,kp<=2k,-0.082,2
64,n<=32,sr<=40%,kvB<=16k,kp<=32k,-0.1691,2
64,n<=32,sr<=40%,kvB<=16k,kp<=512,-0.0298,2
64,n<=32,sr<=40%,kvB<=16k,kp<=8k,-0.0615,2
64,n<=32,sr<=40%,kvB<=16k,kp=0,0.3394,2
64,n<=32,sr<=40%,kvB<=1k,kp<=16k,0.2186,2
64,n<=32,sr<=40%,kvB<=1k,kp<=2k,-0.1426,1
64,n<=32,sr<=40%,kvB<=1k,kp<=32k,-0.1977,2
64,n<=32,sr<=40%,kvB<=1k,kp<=512,0.0619,2
64,n<=32,sr<=40%,kvB<=1k,kp<=8k,0.0504,1
64,n<=32,sr<=40%,kvB<=1k,kp=0,0.2362,2
64,n<=32,sr<=40%,kvB<=4k,kp<=16k,-0.5827,2
64,n<=32,sr<=40%,kvB<=4k,kp<=2k,-0.042,2
64,n<=32,sr<=40%,kvB<=4k,kp<=32k,0.0265,2
64,n<=32,sr<=40%,kvB<=4k,kp<=512,-0.3054,2
64,n<=32,sr<=40%,kvB<=4k,kp<=8k,0.0132,2
64,n<=32,sr<=40%,kvB<=4k,kp=0,0.1685,2
64,n<=32,sr<=40%,kvB<=64k,kp<=16k,-0.6877,1
64,n<=32,sr<=40%,kvB<=64k,kp<=2k,0.0366,2
64,n<=32,sr<=40%,kvB<=64k,kp<=32k,-0.0544,2
64,n<=32,sr<=40%,kvB<=64k,kp<=512,0.2377,2
64,n<=32,sr<=40%,kvB<=64k,kp<=8k,-0.0993,2
64,n<=32,sr<=40%,kvB<=64k,kp=0,0.2884,2
64,n<=32,sr<=5%,kvB<=16k,kp<=16k,-0.0544,2
64,n<=32,sr<=5%,kvB<=16k,kp<=2k,0.1717,2
64,n<=32,sr<=5%,kvB<=16k,kp<=32k,0.0018,2
64,n<=32,sr<=5%,kvB<=16k,kp<=512,-0.0153,2
64,n<=32,sr<=5%,kvB<=16k,kp<=8k,0.2566,2
64,n<=32,sr<=5%,kvB<=16k,kp=0,0.2107,2
64,n<=32,sr<=5%,kvB<=1k,kp<=16k,-0.007,2
64,n<=32,sr<=5%,kvB<=1k,kp<=2k,0.0594,2
64,n<=32,sr<=5%,kvB<=1k,kp<=32k,0.0015,2
64,n<=32,sr<=5%,kvB<=1k,kp<=512,-0.5293,2
64,n<=32,sr<=5%,kvB<=1k,kp<=8k,0.5753,2
64,n<=32,sr<=5%,kvB<=1k,kp=0,0.2933,2
64,n<=32,sr<=5%,kvB<=4k,kp<=16k,0.0432,2
64,n<=32,sr<=5%,kvB<=4k,kp<=2k,0.2261,2
64,n<=32,sr<=5%,kvB<=4k,kp<=32k,-0.0216,2
64,n<=32,sr<=5%,kvB<=4k,kp<=512,0.187,2
64,n<=32,sr<=5%,kvB<=4k,kp<=8k,0.0137,2
64,n<=32,sr<=5%,kvB<=4k,kp=0,0.0669,2
64,n<=32,sr<=5%,kvB<=64k,kp<=16k,0.5078,1
64,n<=32,sr<=5%,kvB<=64k,kp<=2k,0.0632,2
64,n<=32,sr<=5%,kvB<=64k,kp<=32k,0.2516,2
64,n<=32,sr<=5%,kvB<=64k,kp<=512,0.1847,2
64,n<=32,sr<=5%,kvB<=64k,kp<=8k,0.0261,2
64,n<=32,sr<=5%,kvB<=64k,kp=0,0.2266,2
64,n<=32,sr<=70%,kvB<=16k,kp<=16k,0.2817,1
64,n<=32,sr<=70%,kvB<=16k,kp<=2k,-0.2023,2
64,n<=32,sr<=70%,kvB<=16k,kp<=32k,0.2634,1
64,n<=32,sr<=70%,kvB<=16k,kp<=512,-0.2908,2
64,n<=32,sr<=70%,kvB<=16k,kp<=8k,0.2541,1
64,n<=32,sr<=70%,kvB<=16k,kp=0,0.0339,2
64,n<=32,sr<=70%,kvB<=1k,kp<=16k,0.4918,2
64,n<=32,sr<=70%,kvB<=1k,kp<=2k,0.0528,1
64,n<=32,sr<=70%,kvB<=1k,kp<=32k,0.1102,2
64,n<=32,sr<=70%,kvB<=1k,kp<=512,-0.0382,1
64,n<=32,sr<=70%,kvB<=1k,kp<=8k,-0.0478,1
64,n<=32,sr<=70%,kvB<=1k,kp=0,-0.0225,2
64,n<=32,sr<=70%,kvB<=4k,kp<=16k,0.2662,2
64,n<=32,sr<=70%,kvB<=4k,kp<=2k,0.123,1
64,n<=32,sr<=70%,kvB<=4k,kp<=32k,-1.4538,2
64,n<=32,sr<=70%,kvB<=4k,kp<=512,-0.0956,2
64,n<=32,sr<=70%,kvB<=4k,kp<=8k,0.2862,1
64,n<=32,sr<=70%,kvB<=4k,kp=0,0.0152,2
64,n<=32,sr<=70%,kvB<=64k,kp<=2k,-0.2093,2
64,n<=32,sr<=70%,kvB<=64k,kp<=32k,0.3277,1
64,n<=32,sr<=70%,kvB<=64k,kp<=512,-0.0385,2
64,n<=32,sr<=70%,kvB<=64k,kp<=8k,-0.2272,2
64,n<=32,sr<=70%,kvB<=64k,kp=0,0.0552,2
64,n<=32,sr>70%,kvB<=16k,kp<=16k,-1.5555,2
64,n<=32,sr>70%,kvB<=16k,kp<=2k,-0.4829,4
64,n<=32,sr>70%,kvB<=16k,kp<=32k,0.9749,2
64,n<=32,sr>70%,kvB<=16k,kp<=512,0.8124,4
64,n<=32,sr>70%,kvB<=16k,kp<=8k,1.138,4
64,n<=32,sr>70%,kvB<=16k,kp=0,1.6096,4
64,n<=32,sr>70%,kvB<=1k,kp<=16k,1.6736,1
64,n<=32,sr>70%,kvB<=1k,kp<=2k,0.0641,2
64,n<=32,sr>70%,kvB<=1k,kp<=32k,0.7337,4
64,n<=32,sr>70%,kvB<=1k,kp<=512,0.5076,2
64,n<=32,sr>70%,kvB<=1k,kp=0,0.2827,3
64,n<=32,sr>70%,kvB<=4k,kp<=16k,1.0834,3
64,n<=32,sr>70%,kvB<=4k,kp<=2k,1.2696,4
64,n<=32,sr>70%,kvB<=4k,kp<=32k,1.3502,1
64,n<=32,sr>70%,kvB<=4k,kp<=512,0.3464,4
64,n<=32,sr>70%,kvB<=4k,kp<=8k,1.0953,2
64,n<=32,sr>70%,kvB<=4k,kp=0,1.6109,3
64,n<=32,sr>70%,kvB<=64k,kp<=16k,3.7903,2
64,n<=32,sr>70%,kvB<=64k,kp<=2k,0.7882,4
64,n<=32,sr>70%,kvB<=64k,kp<=32k,1.4183,4
64,n<=32,sr>70%,kvB<=64k,kp<=512,1.435,4
64,n<=32,sr>70%,kvB<=64k,kp<=8k,-0.4961,4
64,n<=32,sr>70%,kvB<=64k,kp=0,1.537,4
64,n<=4,sr<=40%,kvB<=16k,kp<=16k,0.0677,2
64,n<=4,sr<=40%,kvB<=16k,kp<=2k,0.9505,2
64,n<=4,sr<=40%,kvB<=16k,kp<=32k,-0.0312,1
64,n<=4,sr<=40%,kvB<=16k,kp<=512,0.9729,2
64,n<=4,sr<=40%,kvB<=16k,kp<=8k,-0.0362,1
64,n<=4,sr<=40%,kvB<=16k,kp=0,0.9682,2
64,n<=4,sr<=40%,kvB<=1k,kp<=16k,2.7656,1
64,n<=4,sr<=40%,kvB<=1k,kp<=2k,0.5424,1
64,n<=4,sr<=40%,kvB<=1k,kp<=32k,2.3983,1
64,n<=4,sr<=40%,kvB<=1k,kp<=512,-0.2428,1
64,n<=4,sr<=40%,kvB<=1k,kp<=8k,-0.219,2
64,n<=4,sr<=40%,kvB<=1k,kp=0,1.001,2
64,n<=4,sr<=40%,kvB<=4k,kp<=16k,-0.8574,2
64,n<=4,sr<=40%,kvB<=4k,kp<=32k,3.7579,1
64,n<=4,sr<=40%,kvB<=4k,kp<=512,0.9104,1
64,n<=4,sr<=40%,kvB<=4k,kp<=8k,-2.9499,1
64,n<=4,sr<=40%,kvB<=4k,kp=0,0.9381,2
64,n<=4,sr<=40%,kvB<=64k,kp<=2k,0.9942,2
64,n<=4,sr<=40%,kvB<=64k,kp<=32k,0.0411,1
64,n<=4,sr<=40%,kvB<=64k,kp<=512,0.984,2
64,n<=4,sr<=40%,kvB<=64k,kp<=8k,0.9959,2
64,n<=4,sr<=40%,kvB<=64k,kp=0,0.9999,2
64,n<=4,sr<=70%,kvB<=16k,kp<=16k,-0.0548,2
64,n<=4,sr<=70%,kvB<=16k,kp<=2k,0.9659,2
64,n<=4,sr<=70%,kvB<=16k,kp<=32k,0.2496,2
64,n<=4,sr<=70%,kvB<=16k,kp<=512,0.9722,2
64,n<=4,sr<=70%,kvB<=16k,kp<=8k,0.881,2
64,n<=4,sr<=70%,kvB<=16k,kp=0,0.9709,2
64,n<=4,sr<=70%,kvB<=1k,kp<=16k,0.5505,1
64,n<=4,sr<=70%,kvB<=1k,kp<=2k,0.8732,1
64,n<=4,sr<=70%,kvB<=1k,kp<=32k,-1.0079,1
64,n<=4,sr<=70%,kvB<=1k,kp<=512,-0.4628,1
64,n<=4,sr<=70%,kvB<=1k,kp<=8k,-0.2202,2
64,n<=4,sr<=70%,kvB<=1k,kp=0,1.3898,1
64,n<=4,sr<=70%,kvB<=4k,kp<=32k,0.1558,2
64,n<=4,sr<=70%,kvB<=4k,kp<=512,0.8924,1
64,n<=4,sr<=70%,kvB<=4k,kp<=8k,0.6187,1
64,n<=4,sr<=70%,kvB<=4k,kp=0,0.9346,2
64,n<=4,sr<=70%,kvB<=64k,kp<=16k,0.987,1
64,n<=4,sr<=70%,kvB<=64k,kp<=2k,1.0035,2
64,n<=4,sr<=70%,kvB<=64k,kp<=32k,0.9073,2
64,n<=4,sr<=70%,kvB<=64k,kp<=512,0.9801,2
64,n<=4,sr<=70%,kvB<=64k,kp<=8k,0.9947,2
64,n<=4,sr<=70%,kvB<=64k,kp=0,0.992,2
64,n<=4,sr>70%,kvB<=16k,kp<=16k,7.0521,1
64,n<=4,sr>70%,kvB<=16k,kp<=2k,0.9171,2
64,n<=4,sr>70%,kvB<=16k,kp<=32k,1.0032,1
64,n<=4,sr>70%,kvB<=16k,kp<=512,0.9457,2
64,n<=4,sr>70%,kvB<=16k,kp<=8k,1.8391,2
64,n<=4,sr>70%,kvB<=16k,kp=0,1.0051,2
64,n<=4,sr>70%,kvB<=1k,kp<=16k,0.8672,1
64,n<=4,sr>70%,kvB<=1k,kp<=2k,-3.3104,2
64,n<=4,sr>70%,kvB<=1k,kp<=32k,1.4485,1
64,n<=4,sr>70%,kvB<=1k,kp<=8k,1.0645,1
64,n<=4,sr>70%,kvB<=1k,kp=0,0.8143,2
64,n<=4,sr>70%,kvB<=4k,kp<=16k,0.1398,1
64,n<=4,sr>70%,kvB<=4k,kp<=32k,-0.0305,1
64,n<=4,sr>70%,kvB<=4k,kp<=512,0.6997,1
64,n<=4,sr>70%,kvB<=4k,kp<=8k,0.7996,1
64,n<=4,sr>70%,kvB<=4k,kp=0,1.0634,2
64,n<=4,sr>70%,kvB<=64k,kp<=16k,1.0074,1
64,n<=4,sr>70%,kvB<=64k,kp<=2k,0.9792,2
64,n<=4,sr>70%,kvB<=64k,kp<=32k,0.9948,1
64,n<=4,sr>70%,kvB<=64k,kp<=512,0.9878,2
64,n<=4,sr>70%,kvB<=64k,kp<=8k,0.9527,2
64,n<=4,sr>70%,kvB<=64k,kp=0,1.0131,2
64,n<=64,sr<=15%,kvB<=16k,kp<=16k,0.1839,4
64,n<=64,sr<=15%,kvB<=16k,kp<=2k,-0.1004,4
64,n<=64,sr<=15%,kvB<=16k,kp<=32k,-0.2335,4
64,n<=64,sr<=15%,kvB<=16k,kp<=512,0.0877,4
64,n<=64,sr<=15%,kvB<=16k,kp<=8k,-0.0415,4
64,n<=64,sr<=15%,kvB<=16k,kp=0,0.2134,4
