prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
54,16,128,4096,177.979
54,16,128,8192,306.966
54,16,128,16384,575.526
54,16,128,32768,1110.83
54,16,128,65536,2189.89
54,32,0,0,24.7627
54,32,1,16,24.4103
54,32,1,32,24.8003
54,32,1,64,24.8478
54,32,1,128,25.3173
54,32,1,256,33.0615
54,32,1,512,31.4988
54,32,1,1024,32.245
54,32,1,2048,34.9498
54,32,1,4096,41.4608
54,32,1,8192,50.2457
54,32,1,16384,72.9655
54,32,1,32768,120.758
54,32,1,65536,208.149
54,32,2,16,24.5338
54,32,2,32,24.6933
54,32,2,64,24.6453
54,32,2,128,25.51
54,32,2,256,33.3232
54,32,2,512,32.1017
54,32,2,1024,32.4377
54,32,2,2048,35.3545
54,32,2,4096,40.8585
54,32,2,8192,50.667
54,32,2,16384,73.6963
54,32,2,32768,121.409
54,32,2,65536,209.525
54,32,4,16,24.614
54,32,4,32,24.7838
54,32,4,64,24.4965
54,32,4,128,25.931
54,32,4,256,33.5673
54,32,4,512,31.1682
54,32,4,1024,32.1763
54,32,4,2048,33.9625
54,32,4,4096,40.517
54,32,4,8192,50.918
54,32,4,16384,73.6533
54,32,4,32768,120.08
54,32,4,65536,209.894
54,32,8,16,25.0403
54,32,8,32,24.9817
54,32,8,64,25.1897
54,32,8,128,26.1438
54,32,8,256,33.6052
54,32,8,512,31.851
54,32,8,1024,32.1813
54,32,8,2048,35.861
54,32,8,4096,44.1918
54,32,8,8192,55.8132
54,32,8,16384,78.294
54,32,8,32768,126.854
54,32,8,65536,219.409
54,32,16,16,25.1047
54,32,16,32,25.4027
54,32,16,64,25.205
54,32,16,128,26.651
54,32,16,256,34.3198
54,32,16,512,32.0425
54,32,16,1024,34.699
54,32,16,2048,40.2247
54,32,16,4096,57.5848
54,32,16,8192,73.7282
54,32,16,16384,107.173
54,32,16,32768,173.046
54,32,16,65536,302.267
54,32,32,16,25.5412
54,32,32,32,25.782
54,32,32,64,25.829
54,32,32,128,27.1945
54,32,32,256,32.4213
54,32,32,512,35.3065
54,32,32,1024,48.7573
54,32,32,2048,57.5033
54,32,32,4096,74.7683
54,32,32,8192,110.197
54,32,32,16384,174.497
54,32,32,32768,304.379
54,32,32,65536,575.009
54,32,64,16,26.3307
54,32,64,32,26.3097
54,32,64,64,26.5278
54,32,64,128,27.8822
54,32,64,256,44.4112
54,32,64,512,49.0835
54,32,64,1024,59.7493
54,32,64,2048,77.3762
54,32,64,4096,111.451
54,32,64,8192,176.597
54,32,64,16384,307.761
54,32,64,32768,577.671
54,32,64,65536,1113.86
54,32,128,16,31.9202
54,32,128,32,32.1868
54,32,128,64,35.8987
54,32,128,128,38.411
54,32,128,256,50.1442
54,32,128,512,60.9647
54,32,128,1024,79.4775
54,32,128,2048,112.31
54,32,128,4096,177.301
54,32,128,8192,308.411
54,32,128,16384,575.74
54,32,128,32768,1113.24
54,32,128,65536,2185.63
54,64,0,0,24.859
54,64,1,16,25.0718
54,64,1,32,24.9548
54,64,1,64,24.9065
54,64,1,128,25.3383
54,64,1,256,33.658
54,64,1,512,32.2993
54,64,1,1024,32.0215
54,64,1,2048,35.3067
54,64,1,4096,41.7227
54,64,1,8192,50.5818
54,64,1,16384,73.0825
54,64,1,32768,119.947
54,64,1,65536,208.186
54,64,2,16,24.8963
54,64,2,32,25.0462
54,64,2,64,24.9013
54,64,2,128,25.3977
54,64,2,256,33.8348
54,64,2,512,32.3357
54,64,2,1024,32.2775
54,64,2,2048,35.1998
54,64,2,4096,40.9758
54,64,2,8192,50.6398
54,64,2,16384,73.5518
54,64,2,32768,121.397
54,64,2,65536,209.291
54,64,4,16,25.19
54,64,4,32,25.0297
54,64,4,64,24.928
54,64,4,128,25.7648
54,64,4,256,34.2293
54,64,4,512,32.2078
54,64,4,1024,32.4217
54,64,4,2048,33.9575
54,64,4,4096,40.6238
54,64,4,8192,51.163
54,64,4,16384,73.9205
54,64,4,32768,120.188
54,64,4,65536,209.958
54,64,8,16,25.483
54,64,8,32,25.595
54,64,8,64,25.8882
54,64,8,128,26.0957
54,64,8,256,34.1122
54,64,8,512,32.4643
54,64,8,1024,32.3573
54,64,8,2048,36.2348
54,64,8,4096,43.7233
54,64,8,8192,55.4133
54,64,8,16384,78.7148
54,64,8,32768,126.848
54,64,8,65536,219.174
54,64,16,16,25.8297
54,64,16,32,25.9047
54,64,16,64,26.1492
54,64,16,128,26.5332
54,64,16,256,35.4247
54,64,16,512,32.5548
54,64,16,1024,34.7408
54,64,16,2048,40.474
54,64,16,4096,59.936
54,64,16,8192,76.347
54,64,16,16384,108.987
54,64,16,32768,175.195
54,64,16,65536,303.654
54,64,32,16,25.9465
54,64,32,32,26.2402
54,64,32,64,26.1703
54,64,32,128,26.939
54,64,32,256,32.3842
54,64,32,512,35.6373
54,64,32,1024,49.4885
54,64,32,2048,59.0403
54,64,32,4096,75.8405
54,64,32,8192,109.488
54,64,32,16384,175.532
54,64,32,32768,305.286
54,64,32,65536,573.734
54,64,64,16,27.0238
54,64,64,32,27.0512
54,64,64,64,27.0832
54,64,64,128,27.9788
54,64,64,256,45.722
54,64,64,512,50.768
54,64,64,1024,61.3658
54,64,64,2048,79.3015
54,64,64,4096,112.533
54,64,64,8192,177.771
54,64,64,16384,307.473
54,64,64,32768,578.114
54,64,64,65536,1114.51
54,64,128,16,31.3068
54,64,128,32,31.974
54,64,128,64,36.2668
54,64,128,128,39.6805
54,64,128,256,51.8723
54,64,128,512,62.9493
54,64,128,1024,80.1918
54,64,128,2048,114.411
54,64,128,4096,180.368
54,64,128,8192,308.108
54,64,128,16384,575.063
54,64,128,32768,1110.87
54,64,128,65536,2188.44
54,128,0,0,26.6187
54,128,1,16,26.6875
54,128,1,32,26.4583
54,128,1,64,26.48
54,128,1,128,26.6032
54,128,1,256,34.1072
54,128,1,512,32.4163
54,128,1,1024,31.899
54,128,1,2048,35.3388
54,128,1,4096,41.8405
54,128,1,8192,51.3395
54,128,1,16384,72.7792
54,128,1,32768,119.83
54,128,1,65536,208.406
54,128,2,16,26.3897
54,128,2,32,26.8803
54,128,2,64,26.4212
54,128,2,128,26.6188
54,128,2,256,34.922
54,128,2,512,33.28
54,128,2,1024,32.7475
54,128,2,2048,35.5307
54,128,2,4096,41.5628
54,128,2,8192,50.5068
54,128,2,16384,73.4618
54,128,2,32768,121.771
54,128,2,65536,208.737
54,128,4,16,26.4485
54,128,4,32,26.7682
54,128,4,64,26.4642
54,128,4,128,26.7042
54,128,4,256,34.0165
54,128,4,512,33.152
54,128,4,1024,33.1195
54,128,4,2048,35.7493
54,128,4,4096,40.6082
54,128,4,8192,51.0878
54,128,4,16384,73.76
54,128,4,32768,120.059
54,128,4,65536,209.414
54,128,8,16,27.0935
54,128,8,32,27.2693
54,128,8,64,27.0992
54,128,8,128,27.4775
54,128,8,256,35.2158
54,128,8,512,33.6477
54,128,8,1024,34.118
54,128,8,2048,36.7468
54,128,8,4096,44.0115
54,128,8,8192,55.0245
54,128,8,16384,78.1122
54,128,8,32768,126.843
54,128,8,65536,219.056
54,128,16,16,27.5195
54,128,16,32,27.6053
54,128,16,64,27.6592
54,128,16,128,27.4615
54,128,16,256,35.547
54,128,16,512,35.984
54,128,16,1024,35.7228
54,128,16,2048,39.952
54,128,16,4096,50.928
54,128,16,8192,75.9952
54,128,16,16384,109.472
54,128,16,32768,175.456
54,128,16,65536,303.195
54,128,32,16,27.5785
54,128,32,32,27.9088
54,128,32,64,27.7438
54,128,32,128,27.7335
54,128,32,256,37.7763
54,128,32,512,36.2235
54,128,32,1024,49.3815
54,128,32,2048,59.2268
54,128,32,4096,77.1038
54,128,32,8192,111.035
54,128,32,16384,177.307
54,128,32,32768,305.596
54,128,32,65536,576.871
54,128,64,16,28.4323
54,128,64,32,29.0933
54,128,64,64,28.5707
54,128,64,128,28.7678
54,128,64,256,45.7025
54,128,64,512,51.8452
54,128,64,1024,61.6215
54,128,64,2048,80.5235
54,128,64,4096,114.827
54,128,64,8192,179.179
54,128,64,16384,307.974
54,128,64,32768,576.54
54,128,64,65536,1117.75
54,128,128,16,31.3973
54,128,128,32,31.9572
54,128,128,64,35.904
54,128,128,128,39.5095
54,128,128,256,53.1417
54,128,128,512,64.1713
54,128,128,1024,82.4162
54,128,128,2048,115.696
54,128,128,4096,182.246
54,128,128,8192,311.025
54,128,128,16384,576.684
54,128,128,32768,1114.4
54,128,128,65536,2184.84
54,256,0,0,35.776
54,256,1,16,35.4612
54,256,1,32,35.232
54,256,1,64,35.1995
54,256,1,128,35.5735
54,256,1,256,35.365
54,256,1,512,34.075
54,256,1,1024,33.0135
54,256,1,2048,35.5253
54,256,1,4096,41.8287
54,256,1,8192,51.4407
54,256,1,16384,74.3788
54,256,1,32768,120.443
54,256,1,65536,207.974
54,256,2,16,36.1172
54,256,2,32,35.867
54,256,2,64,35.8075
54,256,2,128,36.3683
54,256,2,256,35.8617
54,256,2,512,34.7358
54,256,2,1024,33.4888
54,256,2,2048,35.5947
54,256,2,4096,42.3202
54,256,2,8192,51.6582
54,256,2,16384,73.4515
54,256,2,32768,121.675
54,256,2,65536,209.206
54,256,4,16,36.1072
54,256,4,32,36.219
54,256,4,64,36.0588
54,256,4,128,36.2027
54,256,4,256,35.9738
54,256,4,512,34.4698
54,256,4,1024,34.294
54,256,4,2048,36.4382
54,256,4,4096,42.5175
54,256,4,8192,50.7573
54,256,4,16384,74.1283
54,256,4,32768,120.197
54,256,4,65536,209.787
54,256,8,16,36.0272
54,256,8,32,36.176
54,256,8,64,36.4482
54,256,8,128,36.2833
54,256,8,256,36.6558
54,256,8,512,36.4107
54,256,8,1024,34.9122
54,256,8,2048,37.1893
54,256,8,4096,44.0482
54,256,8,8192,55.062
54,256,8,16384,78.9395
54,256,8,32768,126.758
54,256,8,65536,218.726
54,256,16,16,36.2825
54,256,16,32,36.6508
54,256,16,64,37.0457
54,256,16,128,36.3682
54,256,16,256,36.0587
54,256,16,512,36.9283
54,256,16,1024,38.3045
54,256,16,2048,40.0162
54,256,16,4096,50.5973
54,256,16,8192,79.9415
54,256,16,16384,114.662
54,256,16,32768,178.065
54,256,16,65536,307.841
54,256,32,16,37.008
54,256,32,32,36.8213
54,256,32,64,36.6295
54,256,32,128,38.1552
54,256,32,256,41.6473
54,256,32,512,40.5385
54,256,32,1024,40.8535
54,256,32,2048,62.48
54,256,32,4096,81.211
54,256,32,8192,115.136
54,256,32,16384,179.344
54,256,32,32768,310.246
54,256,32,65536,574.625
54,256,64,16,38.2938
54,256,64,32,38.3467
54,256,64,64,38.3417
54,256,64,128,39.4138
54,256,64,256,46.6668
54,256,64,512,53.2057
54,256,64,1024,64.7043
54,256,64,2048,84.4855
54,256,64,4096,117.68
54,256,64,8192,182.976
54,256,64,16384,312.956
54,256,64,32768,576.886
54,256,64,65536,1119.72
54,256,128,16,42.0585
54,256,128,32,42.1918
54,256,128,64,46.9705
54,256,128,128,49.8722
54,256,128,256,53.9683
54,256,128,512,67.0142
54,256,128,1024,85.3922
54,256,128,2048,120.491
54,256,128,4096,185.606
54,256,128,8192,315.648
54,256,128,16384,576.236
54,256,128,32768,1111.28
54,256,128,65536,2187.31
54,512,0,0,36.603
54,512,1,16,36.4372
54,512,1,32,36.7568
54,512,1,64,36.4643
54,512,1,128,36.7522
54,512,1,256,36.6135
54,512,1,512,36.6778
54,512,1,1024,35.1252
54,512,1,2048,35.44
54,512,1,4096,41.989
54,512,1,8192,51.5305
54,512,1,16384,73.9573
54,512,1,32768,119.627
54,512,1,65536,208.188
54,512,2,16,36.805
54,512,2,32,37.2323
54,512,2,64,37.1468
54,512,2,128,37.2478
54,512,2,256,37.3063
54,512,2,512,37.3335
54,512,2,1024,35.9578
54,512,2,2048,35.7275
54,512,2,4096,42.3838
54,512,2,8192,51.44
54,512,2,16384,74.624
54,512,2,32768,121.675
54,512,2,65536,209.115
54,512,4,16,37.0188
54,512,4,32,37.382
54,512,4,64,37.2793
54,512,4,128,37.621
54,512,4,256,37.3703
54,512,4,512,37.5363
54,512,4,1024,36.005
54,512,4,2048,36.2667
54,512,4,4096,43.2482
54,512,4,8192,52.384
54,512,4,16384,73.9948
54,512,4,32768,120.41
54,512,4,65536,209.494
54,512,8,16,37.1792
54,512,8,32,37.1307
54,512,8,64,37.4935
54,512,8,128,37.6533
54,512,8,256,37.403
54,512,8,512,37.6853
54,512,8,1024,38.4798
54,512,8,2048,37.7977
54,512,8,4096,44.7097
54,512,8,8192,55.339
54,512,8,16384,78.7847
54,512,8,32768,127.088
54,512,8,65536,219.84
54,512,16,16,37.2485
54,512,16,32,37.6687
54,512,16,64,37.7123
54,512,16,128,38.3363
54,512,16,256,38.4532
54,512,16,512,39.4937
54,512,16,1024,37.4725
54,512,16,2048,41.4345
54,512,16,4096,50.6023
54,512,16,8192,68.2773
54,512,16,16384,120.843
54,512,16,32768,184.554
54,512,16,65536,311.478
54,512,32,16,37.909
54,512,32,32,38.2238
54,512,32,64,38.0643
54,512,32,128,41.1517
54,512,32,256,40.0053
54,512,32,512,47.0983
54,512,32,1024,42.3148
54,512,32,2048,64.2188
54,512,32,4096,86.032
54,512,32,8192,121.403
54,512,32,16384,187.292
54,512,32,32768,316.737
54,512,32,65536,572.866
54,512,64,16,39.467
54,512,64,32,38.2512
54,512,64,64,40.0428
54,512,64,128,40.7045
54,512,64,256,47.5997
54,512,64,512,55.2907
54,512,64,1024,68.822
54,512,64,2048,89.3443
54,512,64,4096,125.168
54,512,64,8192,188.779
54,512,64,16384,320.571
54,512,64,32768,578.93
54,512,64,65536,1111.81
54,512,128,16,42.149
54,512,128,32,42.7467
54,512,128,64,45.0297
54,512,128,128,48.3358
54,512,128,256,58.4425
54,512,128,512,69.621
54,512,128,1024,90.1498
54,512,128,2048,124.913
54,512,128,4096,191.462
54,512,128,8192,320.918
54,512,128,16384,582.455
54,512,128,32768,1111.85
54,512,128,65536,2187.09
54,1024,0,0,39.5463
54,1024,1,16,38.6513
54,1024,1,32,39.0777
54,1024,1,64,39.7493
54,1024,1,128,39.6588
54,1024,1,256,38.9815
54,1024,1,512,39.3552
54,1024,1,1024,39.136
54,1024,1,2048,36.6025
54,1024,1,4096,42.5812
54,1024,1,8192,52.2245
54,1024,1,16384,74.4963
54,1024,1,32768,120.241
54,1024,1,65536,210.278
54,1024,2,16,39.8345
54,1024,2,32,39.9147
54,1024,2,64,40.2243
54,1024,2,128,40.3257
54,1024,2,256,39.91
54,1024,2,512,39.92
54,1024,2,1024,39.9792
54,1024,2,2048,37.525
54,1024,2,4096,42.352
54,1024,2,8192,52.1232
54,1024,2,16384,74.5062
54,1024,2,32768,123.115
54,1024,2,65536,209.27
54,1024,4,16,39.6057
54,1024,4,32,39.6642
54,1024,4,64,39.6587
54,1024,4,128,39.8403
54,1024,4,256,39.824
54,1024,4,512,39.7863
54,1024,4,1024,39.8397
54,1024,4,2048,39.0617
54,1024,4,4096,43.3225
54,1024,4,8192,53.7228
54,1024,4,16384,75.8825
54,1024,4,32768,120.122
54,1024,4,65536,210.027
54,1024,8,16,39.9252
54,1024,8,32,40.2292
54,1024,8,64,40.0688
54,1024,8,128,40.117
54,1024,8,256,40.1172
54,1024,8,512,40.3038
54,1024,8,1024,40.9068
54,1024,8,2048,42.1122
54,1024,8,4096,44.8593
54,1024,8,8192,55.9518
54,1024,8,16384,79.2158
54,1024,8,32768,126.262
54,1024,8,65536,218.843
54,1024,16,16,40.4535
54,1024,16,32,40.224
54,1024,16,64,40.1068
54,1024,16,128,40.6828
54,1024,16,256,40.8538
54,1024,16,512,41.5093
54,1024,16,1024,42.7307
54,1024,16,2048,42.4048
54,1024,16,4096,51.0615
54,1024,16,8192,68.2615
54,1024,16,16384,103.105
54,1024,16,32768,197.067
54,1024,16,65536,326.599
54,1024,32,16,40.7308
54,1024,32,32,40.7895
54,1024,32,64,40.661
54,1024,32,128,41.0935
54,1024,32,256,43.5682
54,1024,32,512,43.4882
54,1024,32,1024,56.6982
54,1024,32,2048,52.4103
54,1024,32,4096,92.8218
54,1024,32,8192,133.536
54,1024,32,16384,197.248
54,1024,32,32768,325.6
54,1024,32,65536,587.345
54,1024,64,16,40.2243
54,1024,64,32,40.2827
54,1024,64,64,41.7172
54,1024,64,128,43.8452
54,1024,64,256,43.6423
54,1024,64,512,54.8373
54,1024,64,1024,69.8725
54,1024,64,2048,97.862
54,1024,64,4096,136.502
54,1024,64,8192,200.811
54,1024,64,16384,330.849
54,1024,64,32768,590.108
54,1024,64,65536,1115.37
54,1024,128,16,44.2403
54,1024,128,32,44.971
54,1024,128,64,47.1258
54,1024,128,128,48.192
54,1024,128,256,58.3792
54,1024,128,512,73.307
54,1024,128,1024,99.1357
54,1024,128,2048,137.883
54,1024,128,4096,203.131
54,1024,128,8192,333.558
54,1024,128,16384,593.191
54,1024,128,32768,1110.54
54,1024,128,65536,2186.98
54,2048,0,0,43.7442
54,2048,1,16,42.8423
54,2048,1,32,42.7572
54,2048,1,64,43.1258
54,2048,1,128,43.0295
54,2048,1,256,43.0668
54,2048,1,512,43.1578
54,2048,1,1024,42.8542
54,2048,1,2048,43.1412
54,2048,1,4096,43.0767
54,2048,1,8192,52.7195
54,2048,1,16384,74.8532
54,2048,1,32768,120.128
54,2048,1,65536,210.625
54,2048,2,16,44.1227
54,2048,2,32,44.064
54,2048,2,64,43.9685
54,2048,2,128,43.941
54,2048,2,256,44.2667
54,2048,2,512,43.8933
54,2048,2,1024,43.6532
54,2048,2,2048,44.3038
54,2048,2,4096,42.9388
54,2048,2,8192,52.4163
54,2048,2,16384,74.7628
54,2048,2,32768,122.128
54,2048,2,65536,210.022
54,2048,4,16,43.7968
54,2048,4,32,43.9045
54,2048,4,64,43.8402
54,2048,4,128,43.6643
54,2048,4,256,43.8082
54,2048,4,512,43.5037
54,2048,4,1024,43.8613
54,2048,4,2048,44.3413
54,2048,4,4096,43.5522
54,2048,4,8192,54.1712
54,2048,4,16384,76.5762
54,2048,4,32768,122.016
54,2048,4,65536,209.654
54,2048,8,16,43.8133
54,2048,8,32,43.9308
54,2048,8,64,43.9575
54,2048,8,128,44.0052
54,2048,8,256,44.128
54,2048,8,512,44.1607
54,2048,8,1024,44.0748
54,2048,8,2048,45.8185
54,2048,8,4096,48.8745
54,2048,8,8192,57.4512
54,2048,8,16384,80.4533
54,2048,8,32768,126.4
54,2048,8,65536,219.035
54,2048,16,16,44.4107
54,2048,16,32,44.4323
54,2048,16,64,44.2512
54,2048,16,128,44.4482
54,2048,16,256,44.6345
54,2048,16,512,44.4215
54,2048,16,1024,46.331
54,2048,16,2048,48.9977
54,2048,16,4096,53.024
54,2048,16,8192,71.4348
54,2048,16,16384,102.682
54,2048,16,32768,219.899
54,2048,16,65536,350.107
54,2048,32,16,44.5918
54,2048,32,32,44.966
54,2048,32,64,44.9662
54,2048,32,128,44.9172
54,2048,32,256,45.232
54,2048,32,512,51.152
54,2048,32,1024,49.8088
54,2048,32,2048,75.4827
54,2048,32,4096,72.4368
54,2048,32,8192,150.992
54,2048,32,16384,222.048
54,2048,32,32768,353.559
54,2048,32,65536,609.43
54,2048,64,16,46.4957
54,2048,64,32,46.5388
54,2048,64,64,44.2027
54,2048,64,128,46.982
54,2048,64,256,51.5515
54,2048,64,512,50.5817
54,2048,64,1024,69.419
54,2048,64,2048,99.0247
54,2048,64,4096,155.243
54,2048,64,8192,222.848
54,2048,64,16384,355.707
54,2048,64,32768,612.529
54,2048,64,65536,1129.13
54,2048,128,16,52.1013
54,2048,128,32,52.9702
54,2048,128,64,55.179
54,2048,128,128,55.2218
54,2048,128,256,56.2185
54,2048,128,512,71.2005
54,2048,128,1024,102.021
54,2048,128,2048,155.712
54,2048,128,4096,226.731
54,2048,128,8192,356.838
54,2048,128,16384,616.193
54,2048,128,32768,1129.08
54,2048,128,65536,2183.55
54,4096,0,0,51.1093
54,4096,1,16,50.3688
54,4096,1,32,50.4053
54,4096,1,64,50.2345
54,4096,1,128,50.3203
54,4096,1,256,50.0488
54,4096,1,512,50.1918
54,4096,1,1024,50.309
54,4096,1,2048,50.278
54,4096,1,4096,50.5928
54,4096,1,8192,53.184
54,4096,1,16384,75.585
54,4096,1,32768,121.275
54,4096,1,65536,210.193
54,4096,2,16,51.2372
54,4096,2,32,51.4832
54,4096,2,64,51.3122
54,4096,2,128,51.5947
54,4096,2,256,51.6
54,4096,2,512,51.7333
54,4096,2,1024,51.6638
54,4096,2,2048,51.4987
54,4096,2,4096,51.7333
54,4096,2,8192,53.5945
54,4096,2,16384,75.9043
54,4096,2,32768,122.363
54,4096,2,65536,210.278
54,4096,4,16,51.4562
54,4096,4,32,51.6367
54,4096,4,64,51.5468
54,4096,4,128,51.5423
54,4096,4,256,51.4242
54,4096,4,512,51.1632
54,4096,4,1024,50.7735
54,4096,4,2048,51.5257
54,4096,4,4096,52.0268
54,4096,4,8192,54.6675
54,4096,4,16384,77.6112
54,4096,4,32768,123.265
54,4096,4,65536,212.219
54,4096,8,16,51.3923
54,4096,8,32,51.9573
54,4096,8,64,51.857
54,4096,8,128,51.3653
54,4096,8,256,51.8243
54,4096,8,512,51.3597
54,4096,8,1024,51.6857
54,4096,8,2048,52.6723
54,4096,8,4096,53.6048
54,4096,8,8192,62.0695
54,4096,8,16384,80.0693
54,4096,8,32768,129.552
54,4096,8,65536,219.292
54,4096,16,16,51.6752
54,4096,16,32,51.9577
54,4096,16,64,51.861
54,4096,16,128,51.6743
54,4096,16,256,51.8667
54,4096,16,512,51.7335
54,4096,16,1024,52.896
54,4096,16,2048,54.0378
54,4096,16,4096,62.2402
54,4096,16,8192,106.443
54,4096,16,16384,160.32
54,4096,16,32768,174.23
54,4096,16,65536,396.923
54,4096,32,16,52.4485
54,4096,32,32,52.8162
54,4096,32,64,52.4213
54,4096,32,128,52.1602
54,4096,32,256,49.574
54,4096,32,512,52.976
54,4096,32,1024,65.0137
54,4096,32,2048,63.2372
54,4096,32,4096,111.728
54,4096,32,8192,150.299
54,4096,32,16384,263.392
54,4096,32,32768,400.038
54,4096,32,65536,662.412
54,4096,64,16,53.803
54,4096,64,32,53.6373
54,4096,64,64,51.6702
54,4096,64,128,54.176
54,4096,64,256,53.659
54,4096,64,512,65.6695
54,4096,64,1024,64.0375
54,4096,64,2048,97.1465
54,4096,64,4096,155.936
54,4096,64,8192,267.526
54,4096,64,16384,401.409
54,4096,64,32768,660.7
54,4096,64,65536,1179.11
54,4096,128,16,59.6643
54,4096,128,32,59.8775
54,4096,128,64,62.0903
54,4096,128,128,57.6538
54,4096,128,256,67.6102
54,4096,128,512,72.0157
54,4096,128,1024,99.5255
54,4096,128,2048,157.787
54,4096,128,4096,269.222
54,4096,128,8192,405.318
54,4096,128,16384,665.437
54,4096,128,32768,1178.53
54,4096,128,65536,2199.58
54,8192,0,0,61.5362
54,8192,1,16,61.669
54,8192,1,32,61.6905
54,8192,1,64,61.8243
54,8192,1,128,62.0157
54,8192,1,256,61.963
54,8192,1,512,61.872
54,8192,1,1024,61.6425
54,8192,1,2048,62.0747
54,8192,1,4096,61.8665
54,8192,1,8192,63.2058
54,8192,1,16384,75.7815
54,8192,1,32768,121.99
54,8192,1,65536,211.003
54,8192,2,16,62.7148
54,8192,2,32,62.4958
54,8192,2,64,62.6615
54,8192,2,128,62.5128
54,8192,2,256,62.6882
54,8192,2,512,62.8698
54,8192,2,1024,62.6778
54,8192,2,2048,63.0728
54,8192,2,4096,64.2988
54,8192,2,8192,64.486
54,8192,2,16384,76.6295
54,8192,2,32768,122.576
54,8192,2,65536,211.137
54,8192,4,16,62.2558
54,8192,4,32,62.3252
54,8192,4,64,62.4908
54,8192,4,128,62.518
54,8192,4,256,62.304
54,8192,4,512,62.7042
54,8192,4,1024,62.6885
54,8192,4,2048,64.5975
54,8192,4,4096,64.2888
54,8192,4,8192,66.9332
54,8192,4,16384,77.5307
54,8192,4,32768,124.151
54,8192,4,65536,213.217
54,8192,8,16,62.8058
54,8192,8,32,62.9758
54,8192,8,64,63.04
54,8192,8,128,62.8852
54,8192,8,256,63.019
54,8192,8,512,62.6345
54,8192,8,1024,64.646
54,8192,8,2048,64.8535
54,8192,8,4096,67.1632
54,8192,8,8192,71.7013
54,8192,8,16384,88.929
54,8192,8,32768,129.856
54,8192,8,65536,232.23
54,8192,16,16,63.27
54,8192,16,32,63.1523
54,8192,16,64,63.4562
54,8192,16,128,63.4187
54,8192,16,256,59.7437
54,8192,16,512,64.934
54,8192,16,1024,64.4908
54,8192,16,2048,67.8292
54,8192,16,4096,71.8553
54,8192,16,8192,87.9893
54,8192,16,16384,181.046
54,8192,16,32768,279.163
54,8192,16,65536,311.546
54,8192,32,16,63.8138
54,8192,32,32,63.6695
54,8192,32,64,63.6797
54,8192,32,128,61.0563
54,8192,32,256,65.2007
54,8192,32,512,64.2027
54,8192,32,1024,67.8508
54,8192,32,2048,92.8055
54,8192,32,4096,89.5205
54,8192,32,8192,184.251
54,8192,32,16384,262.006
54,8192,32,32768,489.297
54,8192,32,65536,750.119
54,8192,64,16,63.675
54,8192,64,32,66.0695
54,8192,64,64,66.2937
54,8192,64,128,66.4593
54,8192,64,256,64.2128
54,8192,64,512,67.1997
54,8192,64,1024,92.8642
54,8192,64,2048,91.0028
54,8192,64,4096,152.508
54,8192,64,8192,263.921
54,8192,64,16384,492.508
54,8192,64,32768,754.487
54,8192,64,65536,1270.59
54,8192,128,16,68.2302
54,8192,128,32,68.0697
54,8192,128,64,68.6775
54,8192,128,128,72.7895
54,8192,128,256,83.3065
54,8192,128,512,90.2563
54,8192,128,1024,98.0858
54,8192,128,2048,153.44
54,8192,128,4096,267.948
54,8192,128,8192,491.905
54,8192,128,16384,755.265
54,8192,128,32768,1276.38
54,8192,128,65536,2296.68
54,16384,0,0,84.197
54,16384,1,16,84.6035
54,16384,1,32,84.2612
54,16384,1,64,84.2452
54,16384,1,128,84.1123
54,16384,1,256,84.3365
54,16384,1,512,84.1977
54,16384,1,1024,84.4425
54,16384,1,2048,84.2672
54,16384,1,4096,84.155
54,16384,1,8192,84.7203
54,16384,1,16384,89.2692
54,16384,1,32768,121.782
54,16384,1,65536,211.301
54,16384,2,16,84.9918
54,16384,2,32,85.0135
54,16384,2,64,85.2212
54,16384,2,128,85.0938
54,16384,2,256,84.8905
54,16384,2,512,85.077
54,16384,2,1024,84.8162
54,16384,2,2048,85.4235
54,16384,2,4096,85.6535
54,16384,2,8192,89.9522
54,16384,2,16384,90.6725
54,16384,2,32768,124.213
54,16384,2,65536,212.284
54,16384,4,16,84.8323
54,16384,4,32,85.0237
54,16384,4,64,84.848
54,16384,4,128,85.1305
54,16384,4,256,85.0298
54,16384,4,512,84.8695
54,16384,4,1024,84.9812
54,16384,4,2048,89.3762
54,16384,4,4096,90.0487
54,16384,4,8192,90.059
54,16384,4,16384,96.3573
54,16384,4,32768,125.755
54,16384,4,65536,213.712
54,16384,8,16,85.5365
54,16384,8,32,85.7493
54,16384,8,64,85.6318
54,16384,8,128,85.2805
54,16384,8,256,85.3705
54,16384,8,512,85.5788
54,16384,8,1024,87.8408
54,16384,8,2048,90.0795
54,16384,8,4096,90.3948
54,16384,8,8192,96.6718
54,16384,8,16384,106.432
54,16384,8,32768,142.246
54,16384,8,65536,223.905
54,16384,16,16,85.7815
54,16384,16,32,86.0483
54,16384,16,64,86.1705
54,16384,16,128,85.8183
54,16384,16,256,86.2348
54,16384,16,512,82.3893
54,16384,16,1024,90.3097
54,16384,16,2048,91.1252
54,16384,16,4096,97.2165
54,16384,16,8192,106.624
54,16384,16,16384,143.072
54,16384,16,32768,321.67
54,16384,16,65536,506.518
54,16384,32,16,86.2083
54,16384,32,32,86.331
54,16384,32,64,86.4373
54,16384,32,128,86.4268
54,16384,32,256,87.3068
54,16384,32,512,91.2588
